SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
6,862,125,5,12,1,200,7,100,1,7,0.2093
6,869,500,5,17,1,200,86,120,1,1,0.2090
7,860,500,6,10,0,200,17,100,1,1,0.2084
9,872,250,6,20,0,200,10,140,1,1,0.2082
6,867,250,6,20,1,200,94,140,1,1,0.2080
6,863,250,6,15,1,200,44,120,1,1,0.2074
6,877,500,5,2,1,200,54,80,1,1,0.2066
7,862,250,7,12,0,200,7,100,1,1,0.2061
7,862,125,7,12,0,200,7,100,1,1,0.2054
6,890,500,6,11,1,200,60,100,1,1,0.2049
7,862,500,8,12,0,200,7,100,1,1,0.2043
8,862,250,7,12,0,200,7,100,1,1,0.2041
6,877,250,7,6,1,200,7,80,1,1,0.2038
8,862,250,5,12,0,200,7,100,1,1,0.2033
7,876,500,5,16,0,200,53,120,1,1,0.2033
6,862,500,6,12,1,200,66,100,1,1,0.2018
6,863,500,5,8,1,200,72,100,1,1,0.2013
8,864,500,5,12,0,200,14,100,1,1,0.2011
6,881,500,5,9,1,200,66,100,1,1,0.2009
7,868,125,7,16,0,200,50,120,1,1,0.2007
6,860,500,8,5,1,200,46,80,1,1,0.2005
8,870,500,7,10,0,200,9,100,1,1,0.2001
8,862,125,8,12,0,200,7,100,1,1,0.1998
6,866,500,8,14,1,200,72,120,1,1,0.1995
6,880,500,5,4,1,200,63,80,1,1,0.1987
6,883,500,5,5,1,200,68,80,1,1,0.1982
7,882,250,8,15,0,200,30,120,1,1,0.1981
7,862,250,6,12,0,200,7,100,1,2,0.1962
9,861,125,8,14,0,200,11,120,1,1,0.1950
8,862,125,5,12,0,200,7,100,1,1,0.1943
6,887,500,5,10,1,200,75,100,1,1,0.1936
6,879,125,5,13,1,200,25,100,1,1,0.1934
6,880,500,5,2,1,200,57,80,1,1,0.1933
8,885,125,7,9,0,200,15,100,1,1,0.1932
6,872,500,6,11,1,200,76,100,1,1,0.1928
6,877,125,5,6,1,200,7,80,1,1,0.1926
8,862,125,6,12,0,200,7,100,1,1,0.1925
10,863,125,6,15,0,200,57,120,1,1,0.1922
6,877,500,5,8,1,200,84,100,1,1,0.1920
6,860,500,5,10,1,200,81,100,1,1,0.1919
8,876,500,5,9,0,200,15,100,1,1,0.1917
7,877,125,6,6,0,200,7,80,1,1,0.1904
10,862,125,6,12,0,200,7,100,1,1,0.1904
9,862,125,8,12,0,200,7,100,1,1,0.1904
8,877,250,7,6,0,200,7,80,1,1,0.1902
8,877,125,8,6,0,200,7,80,1,1,0.1900
7,887,125,5,14,0,200,44,120,1,1,0.1876
6,861,500,6,9,1,200,80,100,1,1,0.1848
6,885,500,5,4,1,200,74,80,1,1,0.1847
8,877,125,6,6,0,200,7,80,1,2,0.1832
7,890,500,8,14,0,200,88,120,1,1,0.1825
8,861,125,5,17,0,200,77,120,1,1,0.1824
6,879,500,5,2,1,200,69,80,1,1,0.1821
8,877,500,6,6,0,200,7,80,1,1,0.1821
6,880,500,6,8,1,200,73,100,1,1,0.1818
6,872,500,6,11,1,200,94,100,1,1,0.1814
7,877,500,8,6,0,200,7,80,1,1,0.1800
9,865,250,7,16,0,200,99,120,1,1,0.1793
7,887,500,5,2,0,200,25,80,1,1,0.1790
8,889,250,5,10,0,200,17,100,1,1,0.1788
6,875,500,5,9,1,200,89,100,1,1,0.1783
6,869,125,6,10,1,200,48,100,1,1,0.1782
9,862,125,8,10,0,200,11,100,1,1,0.1781
6,885,500,5,12,1,200,97,100,1,1,0.1779
6,868,250,8,10,1,200,29,100,1,1,0.1760
6,881,500,5,7,1,200,82,80,1,1,0.1754
9,877,250,6,6,0,200,7,80,1,1,0.1753
6,875,500,8,14,1,200,81,120,1,1,0.1749
7,890,125,6,10,0,200,52,100,1,1,0.1747
9,865,500,8,20,0,200,40,140,1,1,0.1744
10,861,125,8,17,0,200,6,120,1,1,0.1735
8,887,250,6,12,0,200,75,100,1,1,0.1730
8,878,125,7,10,0,200,61,100,1,1,0.1726
7,890,125,5,11,0,200,60,100,1,1,0.1720
6,884,250,8,9,1,200,51,100,1,1,0.1719
6,860,500,7,2,1,200,77,80,1,1,0.1716
6,864,500,6,2,1,200,77,80,1,1,0.1711
6,884,500,6,3,1,200,87,80,1,1,0.1701
9,876,500,7,17,0,200,96,120,1,1,0.1698
8,877,500,8,6,0,200,7,80,1,1,0.1693
7,873,250,6,11,0,200,56,100,1,1,0.1693
8,888,250,5,12,0,200,51,100,1,1,0.1683
6,863,500,6,2,1,200,72,80,1,1,0.1682
6,874,500,5,4,1,200,94,80,1,1,0.1676
9,862,250,7,12,0,200,7,100,1,1,0.1667
6,887,500,5,7,1,200,93,80,1,1,0.1667
8,877,250,8,6,0,200,7,80,1,1,0.1661
6,867,500,5,2,1,200,88,80,1,1,0.1648
8,875,500,6,7,0,200,8,80,1,1,0.1641
7,862,250,8,12,0,200,7,100,1,1,0.1641
9,862,250,6,12,0,200,7,100,1,1,0.1633
6,880,250,5,4,1,200,42,80,1,1,0.1633
6,874,500,5,2,1,200,97,80,1,1,0.1631
10,873,125,5,9,0,200,65,100,1,1,0.1627
7,878,500,6,3,0,200,30,80,1,1,0.1624
6,884,500,6,3,1,200,98,80,1,1,0.1621
6,875,125,6,8,1,200,32,100,1,1,0.1614
7,877,125,8,6,0,200,7,80,1,2,0.1613
9,877,125,6,6,0,200,7,80,1,2,0.1612
6,871,125,6,2,1,200,10,80,1,1,0.1602
9,877,250,7,6,0,200,7,80,1,1,0.1594
7,877,250,7,6,0,200,7,80,1,2,0.1580
8,861,250,7,9,0,200,51,100,1,1,0.1570
9,877,125,7,6,0,200,7,80,1,1,0.1569
9,877,250,5,12,0,200,40,100,1,1,0.1568
9,877,125,5,2,0,200,38,80,1,1,0.1567
9,877,500,5,6,0,200,7,80,1,2,0.1566
7,877,125,7,6,0,200,7,80,1,1,0.1559
10,875,125,8,8,0,200,14,100,1,1,0.1546
6,879,250,7,8,1,200,67,100,1,1,0.1544
8,877,125,5,4,0,200,43,80,1,1,0.1542
6,885,500,7,4,1,200,93,80,1,1,0.1540
6,877,125,8,6,1,200,7,80,1,1,0.1535
9,866,125,7,4,0,200,67,80,1,1,0.1517
10,862,125,8,12,0,200,7,100,1,1,0.1513
10,877,125,7,6,0,200,7,80,1,1,0.1478
10,865,250,8,12,0,200,18,100,1,1,0.1477
10,877,250,7,6,0,200,7,80,1,1,0.1465
10,874,250,6,16,0,200,95,120,1,1,0.1451
11,877,125,6,6,0,200,7,80,1,1,0.1443
9,887,250,8,7,0,200,48,80,1,1,0.1434
9,877,500,7,6,0,200,7,80,1,1,0.1429
10,879,250,7,10,0,200,71,100,1,1,0.1402
6,865,125,7,2,1,200,84,80,1,1,0.1399
10,878,125,5,2,0,200,78,80,1,1,0.1390
7,876,250,5,4,0,200,79,80,1,1,0.1383
11,877,125,5,6,0,200,7,80,1,2,0.1380
7,877,500,5,8,0,200,71,100,1,1,0.1374
10,873,500,7,17,0,200,50,120,1,1,0.1372
6,871,125,7,8,1,200,98,100,1,1,0.1367
10,877,250,5,6,0,200,7,80,1,2,0.1364
10,867,500,8,17,0,200,91,120,1,1,0.1359
10,886,500,5,12,0,200,37,100,1,1,0.1357
11,877,250,6,6,0,200,7,80,1,2,0.1353
10,877,250,6,6,0,200,7,80,1,1,0.1353
8,881,125,8,4,0,200,81,80,1,1,0.1342
10,888,125,6,8,0,200,100,100,1,1,0.1332
8,868,250,6,3,0,200,42,80,1,1,0.1329
10,864,125,7,5,0,200,58,80,1,1,0.1328
9,877,500,6,6,0,200,7,80,1,1,0.1320
7,887,250,8,6,0,200,95,80,1,1,0.1313
11,863,125,6,6,0,200,16,80,1,1,0.1311
9,877,125,5,6,0,200,7,80,1,1,0.1307
11,877,250,5,6,0,200,7,80,1,1,0.1294
6,864,250,5,8,1,200,89,100,1,1,0.1281
11,886,500,5,11,0,200,7,100,1,1,0.1267
9,877,250,8,6,0,200,7,80,1,1,0.1240
6,878,125,8,2,1,200,16,80,1,1,0.1239
12,877,250,7,6,0,200,7,80,1,1,0.1230
8,873,500,7,6,0,200,71,80,1,1,0.1230
9,885,250,5,2,0,200,94,80,1,1,0.1210
9,864,500,8,5,0,200,61,80,1,1,0.1208
11,877,250,7,6,0,200,7,80,1,1,0.1206
12,877,125,6,6,0,200,7,80,1,1,0.1205
7,882,500,7,3,0,200,84,80,1,1,0.1204
10,878,500,6,9,0,200,58,100,1,1,0.1199
12,877,125,7,15,0,200,36,120,1,1,0.1191
8,877,250,8,3,0,200,39,80,1,1,0.1187
12,881,250,5,13,0,200,44,100,1,1,0.1175
11,882,250,5,16,0,200,97,120,1,1,0.1164
10,877,500,8,6,0,200,7,80,1,1,0.1144
11,888,125,8,12,0,200,50,100,1,1,0.1132
10,872,250,8,12,0,200,64,100,1,1,0.1130
11,877,125,8,6,0,200,7,80,1,1,0.1115
11,877,125,7,6,0,200,7,80,1,2,0.1113
10,881,500,5,9,0,200,78,100,1,1,0.1094
10,877,500,6,6,0,200,7,80,1,1,0.1088
9,881,500,6,8,0,200,73,100,1,1,0.1081
11,877,250,8,6,0,200,7,80,1,2,0.1072
12,877,125,7,6,0,200,7,80,1,1,0.1057
10,876,500,7,4,0,200,32,80,1,1,0.1026
12,877,250,8,6,0,200,7,80,1,2,0.0999
8,872,500,8,2,0,200,21,80,1,1,0.0996
12,877,250,6,6,0,200,7,80,1,2,0.0951
11,875,500,5,6,0,200,85,80,1,1,0.0946
12,877,500,7,6,0,200,7,80,1,1,0.0893
12,862,250,7,16,0,200,97,120,1,1,0.0888
12,877,500,6,6,0,200,7,80,1,1,0.0871
12,877,125,8,6,0,200,7,80,1,2,0.0864
12,888,125,5,9,0,200,62,100,1,1,0.0862
11,877,500,8,6,0,200,7,80,1,2,0.0812
12,877,500,8,6,0,200,7,80,1,2,0.0809
12,873,125,6,14,0,200,93,120,1,1,0.0798
11,877,500,6,6,0,200,7,80,1,2,0.0795
12,877,500,5,6,0,200,7,80,1,2,0.0782
11,877,500,7,6,0,200,7,80,1,2,0.0775
12,874,500,7,6,0,200,64,80,1,1,0.0670
12,868,125,5,6,0,200,69,80,1,1,0.0641
12,861,500,6,8,0,200,82,100,1,1,0.0640
12,873,250,5,5,0,200,86,80,1,1,0.0618
11,884,250,7,2,0,200,94,80,1,1,0.0598
