SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
7,877,250,8,16,0,200,56,120,1,1,0.1680
7,890,500,6,13,0,200,54,100,1,1,0.1677
6,870,500,5,6,1,200,94,80,1,1,0.1677
11,884,250,5,14,0,200,11,120,1,4,0.1677
9,875,500,7,16,0,200,13,120,1,1,0.1661
10,884,500,6,14,0,200,11,120,1,5,0.1660
9,875,500,8,16,0,200,13,120,1,1,0.1657
6,876,500,8,11,1,200,77,100,1,1,0.1649
10,884,250,6,14,0,200,11,120,1,6,0.1637
8,878,125,8,9,0,200,50,100,1,1,0.1637
8,863,125,7,11,0,200,38,100,1,1,0.1597
11,870,125,6,20,0,200,65,140,1,1,0.1592
6,877,500,8,2,1,200,92,80,1,1,0.1589
7,882,500,7,10,0,200,67,100,1,1,0.1579
11,875,500,6,16,0,200,13,120,1,1,0.1559
11,880,125,8,12,0,200,10,100,1,1,0.1550
6,881,125,8,5,1,200,29,80,1,1,0.1548
10,869,125,5,14,0,200,21,120,1,1,0.1543
11,875,250,7,16,0,200,13,120,1,1,0.1537
7,863,125,6,9,0,200,56,100,1,1,0.1536
8,861,250,8,3,0,200,31,80,1,1,0.1532
10,884,500,7,14,0,200,11,120,1,5,0.1532
6,888,250,6,6,1,200,80,80,1,1,0.1530
9,884,500,7,14,0,200,11,120,1,6,0.1528
11,884,250,6,14,0,200,11,120,1,4,0.1525
11,884,250,7,14,0,200,11,120,1,6,0.1521
11,884,500,5,14,0,200,11,120,1,5,0.1519
9,884,500,8,14,0,200,11,120,1,6,0.1507
10,884,250,7,14,0,200,11,120,1,6,0.1504
12,884,500,6,14,0,200,11,120,1,2,0.1503
11,868,500,7,20,0,200,47,140,1,1,0.1502
6,887,250,8,9,1,200,39,100,1,1,0.1481
8,885,500,6,3,0,200,46,80,1,1,0.1481
10,890,250,7,13,0,200,95,100,1,1,0.1480
10,872,250,7,14,0,200,24,120,1,1,0.1480
12,884,250,5,14,0,200,11,120,1,4,0.1479
10,884,500,5,14,0,200,11,120,1,6,0.1466
12,875,500,5,16,0,200,13,120,1,1,0.1465
7,873,250,8,7,0,200,70,80,1,1,0.1458
12,884,125,5,14,0,200,11,120,1,5,0.1448
12,875,125,6,16,0,200,13,120,1,1,0.1435
7,866,500,5,8,0,200,66,100,1,1,0.1434
10,884,500,8,14,0,200,11,120,1,5,0.1434
12,884,125,7,14,0,200,11,120,1,3,0.1431
9,877,125,5,3,0,200,23,80,1,1,0.1425
11,875,250,8,16,0,200,13,120,1,1,0.1417
6,882,125,8,5,1,200,100,80,1,1,0.1416
12,884,125,8,14,0,200,11,120,1,5,0.1414
10,877,125,7,9,0,200,84,100,1,1,0.1413
10,862,125,8,6,0,200,51,80,1,1,0.1411
10,869,125,7,9,0,200,53,100,1,1,0.1410
6,863,125,7,4,1,200,80,80,1,1,0.1404
11,874,250,8,16,0,200,18,120,1,1,0.1398
8,874,125,6,5,0,200,12,80,1,1,0.1388
6,863,125,5,2,1,200,62,80,1,1,0.1386
12,884,250,6,14,0,200,11,120,1,5,0.1383
11,876,250,5,9,0,200,28,100,1,1,0.1381
12,861,125,7,17,0,200,37,120,1,1,0.1379
11,867,250,6,8,0,200,14,100,1,1,0.1371
12,875,125,8,16,0,200,13,120,1,1,0.1368
8,875,125,8,6,0,200,66,80,1,1,0.1367
9,876,250,7,9,0,200,73,100,1,1,0.1362
7,887,500,5,12,0,200,84,100,1,1,0.1351
11,875,500,8,16,0,200,23,120,1,1,0.1351
10,890,500,6,13,0,200,66,100,1,1,0.1345
9,870,250,7,4,0,200,98,80,1,1,0.1340
6,881,125,6,8,1,200,40,100,1,1,0.1338
10,884,125,5,7,0,200,57,80,1,1,0.1331
10,868,500,5,11,0,200,33,100,1,1,0.1331
12,884,250,8,14,0,200,11,120,1,2,0.1300
7,877,250,7,5,0,200,72,80,1,1,0.1299
11,884,500,6,14,0,200,11,120,1,5,0.1296
12,866,500,6,13,0,200,19,100,1,1,0.1277
11,884,250,8,14,0,200,11,120,1,4,0.1273
12,884,500,7,14,0,200,11,120,1,4,0.1269
12,875,250,7,16,0,200,13,120,1,1,0.1268
12,875,500,8,16,0,200,13,120,1,1,0.1268
6,862,250,6,8,1,200,98,100,1,1,0.1265
11,884,500,8,14,0,200,11,120,1,3,0.1257
11,884,500,7,14,0,200,11,120,1,5,0.1252
7,890,250,7,3,0,200,95,80,1,1,0.1239
8,875,500,6,5,0,200,36,80,1,1,0.1236
9,861,500,6,3,0,200,82,80,1,1,0.1232
12,884,500,5,14,0,200,11,120,1,3,0.1229
7,863,500,6,4,0,200,58,80,1,1,0.1223
8,882,500,5,6,0,200,64,80,1,1,0.1219
12,884,250,7,14,0,200,11,120,1,5,0.1208
9,875,500,5,11,0,200,100,100,1,1,0.1192
10,873,125,6,6,0,200,77,80,1,1,0.1188
10,866,250,8,7,0,200,58,80,1,1,0.1169
7,877,500,8,4,0,200,83,80,1,1,0.1167
11,886,250,6,7,0,200,61,80,1,1,0.1167
12,884,500,8,14,0,200,11,120,1,3,0.1162
12,867,250,8,12,0,200,35,100,1,1,0.1162
10,870,500,6,6,0,200,18,80,1,1,0.1159
6,870,125,7,2,1,200,89,80,1,1,0.1147
12,880,125,7,14,0,200,27,120,1,1,0.1128
12,878,500,5,8,0,200,16,100,1,1,0.1128
10,879,500,7,10,0,200,51,100,1,1,0.1096
12,890,250,6,13,0,200,39,100,1,1,0.1081
11,867,500,5,5,0,200,28,80,1,1,0.1017
12,868,500,6,13,0,200,40,100,1,1,0.1016
12,879,500,8,8,0,200,75,100,1,1,0.1001
7,875,250,7,4,0,200,97,80,1,1,0.0966
12,888,500,6,16,0,200,35,120,1,1,0.0963
11,875,125,5,6,0,200,85,80,1,1,0.0956
12,875,250,8,12,0,200,83,100,1,1,0.0859
11,882,500,8,12,0,200,87,100,1,1,0.0831
12,860,500,7,6,0,200,60,80,1,1,0.0823
10,876,500,8,2,0,200,20,80,1,1,0.0802
12,881,250,5,7,0,200,47,80,1,1,0.0798
12,866,250,8,2,0,200,95,80,1,1,0.0353
12,869,125,7,6,0,200,92,80,1,1,0.0056
