SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
7,889,125,6,11,0,200,9,100,1,1,0.3171
10,883,250,7,7,0,200,59,80,1,1,0.3169
9,865,250,8,5,0,200,72,80,1,1,0.3165
8,886,125,8,6,0,200,6,80,1,1,0.3164
10,862,250,7,2,0,200,11,80,1,1,0.3161
10,862,250,6,13,0,200,33,100,1,1,0.3158
9,885,125,5,14,0,200,48,120,1,1,0.3157
9,889,125,5,2,0,200,17,80,1,1,0.3154
7,875,125,6,16,0,200,14,120,1,1,0.3152
7,887,250,5,20,0,200,36,140,1,1,0.3150
8,876,250,6,15,0,200,100,120,1,1,0.3150
7,863,125,6,11,0,200,10,100,1,1,0.3150
7,882,125,8,11,0,200,6,100,1,1,0.3146
8,885,125,6,2,0,200,13,80,1,1,0.3145
8,868,125,6,10,0,200,42,100,1,1,0.3144
9,883,250,8,3,0,200,91,80,1,1,0.3140
7,886,250,7,2,0,200,48,80,1,1,0.3140
10,889,125,6,14,0,200,7,120,1,1,0.3138
7,872,250,8,10,0,200,69,100,1,1,0.3137
10,888,125,7,7,0,200,18,80,1,1,0.3136
11,877,250,5,11,0,200,19,100,1,1,0.3136
6,886,500,7,5,1,200,82,80,1,1,0.3133
7,865,250,8,13,0,200,74,100,1,1,0.3131
7,877,250,6,5,0,200,79,80,1,1,0.3130
7,890,250,6,16,0,200,77,120,1,1,0.3127
7,890,125,6,7,0,200,14,80,1,1,0.3126
8,887,250,7,5,0,200,41,80,1,1,0.3124
8,883,500,8,16,0,200,15,120,1,1,0.3122
10,860,250,7,15,0,200,17,120,1,1,0.3118
6,878,250,8,2,1,200,49,80,1,1,0.3116
10,862,250,8,6,0,200,44,80,1,1,0.3116
7,887,125,5,5,0,200,8,80,1,1,0.3116
8,890,500,5,11,0,200,27,100,1,1,0.3116
6,871,500,6,2,1,200,76,80,1,1,0.3114
7,860,250,6,8,0,200,57,100,1,1,0.3114
8,875,125,8,9,0,200,71,100,1,1,0.3113
7,872,500,6,10,0,200,40,100,1,1,0.3112
8,864,250,8,9,0,200,51,100,1,1,0.3110
6,872,500,7,9,1,200,83,100,1,1,0.3108
7,868,250,6,3,0,200,81,80,1,1,0.3106
9,888,125,7,7,0,200,15,80,1,1,0.3106
8,888,250,6,8,0,200,78,100,1,1,0.3105
9,885,250,8,6,0,200,91,80,1,1,0.3102
7,882,250,8,7,0,200,92,80,1,1,0.3100
8,876,125,6,15,0,200,50,120,1,1,0.3100
7,887,250,8,3,0,200,45,80,1,1,0.3099
9,869,125,6,5,0,200,62,80,1,1,0.3099
7,883,250,8,13,0,200,79,100,1,1,0.3097
6,889,250,8,5,1,200,57,80,1,1,0.3096
8,881,125,5,12,0,200,65,100,1,1,0.3094
6,874,500,7,15,1,200,73,120,1,1,0.3094
6,885,500,5,2,1,200,96,80,1,1,0.3092
8,869,250,6,13,0,200,92,100,1,1,0.3091
6,863,250,5,7,1,200,70,80,1,1,0.3091
6,861,250,5,6,1,200,65,80,1,1,0.3090
8,876,125,6,8,0,200,76,100,1,1,0.3089
7,888,500,8,10,0,200,48,100,1,1,0.3088
6,862,250,7,15,1,200,54,120,1,1,0.3087
8,868,125,5,9,0,200,94,100,1,1,0.3086
9,882,125,7,11,0,200,69,100,1,1,0.3084
8,862,250,8,3,0,200,11,80,1,1,0.3081
7,879,250,8,7,0,200,99,80,1,1,0.3081
7,885,250,8,5,0,200,78,80,1,1,0.3079
8,882,500,8,8,0,200,26,100,1,1,0.3077
8,865,125,6,9,0,200,16,100,1,1,0.3076
8,861,125,6,14,0,200,37,120,1,1,0.3075
10,877,250,6,10,0,200,88,100,1,1,0.3074
7,887,250,6,2,0,200,75,80,1,1,0.3068
7,880,250,8,11,0,200,79,100,1,1,0.3067
6,885,250,7,13,1,200,58,100,1,1,0.3066
6,878,250,5,13,1,200,78,100,1,1,0.3065
7,881,250,7,14,0,200,90,120,1,1,0.3064
6,871,500,7,12,1,200,99,100,1,1,0.3063
8,871,125,5,4,0,200,54,80,1,1,0.3063
9,877,125,7,6,0,200,45,80,1,1,0.3060
9,872,125,8,16,0,200,42,120,1,1,0.3060
10,890,250,6,8,0,200,22,100,1,1,0.3059
8,868,500,5,4,0,200,29,80,1,1,0.3055
8,885,250,7,7,0,200,77,80,1,1,0.3053
9,861,125,5,12,0,200,48,100,1,1,0.3050
6,885,250,5,14,1,200,79,120,1,1,0.3049
7,866,125,5,5,0,200,19,80,1,1,0.3048
9,871,125,8,4,0,200,76,80,1,1,0.3048
9,887,125,6,11,0,200,15,100,1,1,0.3045
7,864,250,7,16,0,200,99,120,1,1,0.3041
7,889,250,8,15,0,200,73,120,1,1,0.3041
7,869,500,7,3,0,200,53,80,1,1,0.3038
9,885,125,8,7,0,200,78,80,1,1,0.3038
8,886,125,6,7,0,200,70,80,1,1,0.3037
10,873,250,7,7,0,200,9,80,1,1,0.3037
6,883,250,5,13,1,200,85,100,1,1,0.3034
8,887,125,8,11,0,200,98,100,1,1,0.3033
7,864,250,8,4,0,200,55,80,1,1,0.3033
8,882,125,5,14,0,200,68,120,1,1,0.3031
9,880,250,6,16,0,200,65,120,1,1,0.3031
8,881,125,8,15,0,200,67,120,1,1,0.3031
6,862,250,5,8,1,200,88,100,1,1,0.3031
6,878,125,7,12,1,200,10,100,1,1,0.3030
8,886,500,5,9,0,200,38,100,1,1,0.3029
9,880,500,6,8,0,200,10,100,1,1,0.3027
7,867,125,8,14,0,200,22,120,1,1,0.3026
8,861,125,8,10,0,200,83,100,1,1,0.3025
9,881,125,6,2,0,200,48,80,1,1,0.3022
9,870,250,8,13,0,200,71,100,1,1,0.3018
10,862,250,6,10,0,200,37,100,1,1,0.3017
6,876,125,7,11,1,200,14,100,1,1,0.3014
8,862,250,7,17,0,200,63,120,1,1,0.3013
7,890,125,8,11,0,200,47,100,1,1,0.3010
8,886,125,6,4,0,200,37,80,1,1,0.3010
10,883,125,5,2,0,200,18,80,1,1,0.3009
7,872,500,8,8,0,200,39,100,1,1,0.3008
9,864,125,5,12,0,200,75,100,1,1,0.3008
8,876,500,7,20,0,200,19,140,1,1,0.3007
10,878,250,5,8,0,200,26,100,1,1,0.3006
7,868,125,5,10,0,200,75,100,1,1,0.3005
8,871,500,7,14,0,200,30,120,1,1,0.3005
8,861,125,5,14,0,200,65,120,1,1,0.3003
6,889,250,7,13,1,200,84,100,1,1,0.3002
6,863,500,6,17,1,200,77,120,1,1,0.2999
7,889,500,7,15,0,200,58,120,1,1,0.2998
7,876,250,8,5,0,200,22,80,1,1,0.2998
9,883,125,6,12,0,200,14,100,1,1,0.2997
10,860,125,8,7,0,200,18,80,1,1,0.2995
8,886,125,8,14,0,200,89,120,1,1,0.2994
8,868,500,7,20,0,200,25,140,1,1,0.2992
8,888,250,8,15,0,200,48,120,1,1,0.2991
6,889,250,6,7,1,200,86,80,1,1,0.2991
8,867,250,7,2,0,200,22,80,1,1,0.2990
6,863,250,6,16,1,200,81,120,1,1,0.2989
6,863,500,8,10,1,200,99,100,1,1,0.2989
9,885,125,7,9,0,200,82,100,1,1,0.2988
