iteration,reward,timestamp
1,0.1453,2026-01-26 22:50:18
2,0.1726,2026-01-26 22:50:18
3,0.1526,2026-01-26 22:50:18
4,0.1443,2026-01-26 22:50:18
5,0.1871,2026-01-26 22:50:18
6,0.1723,2026-01-26 22:50:18
7,0.1594,2026-01-26 22:50:18
8,0.1330,2026-01-26 22:50:18
9,0.2509,2026-01-26 22:50:18
10,0.2215,2026-01-26 22:50:18
11,0.2175,2026-01-26 22:50:18
12,0.2085,2026-01-26 22:50:18
13,0.1465,2026-01-26 22:50:18
14,0.1348,2026-01-26 22:50:18
15,0.1634,2026-01-26 22:50:18
16,0.1493,2026-01-26 22:50:18
17,0.1377,2026-01-26 22:50:18
18,0.1512,2026-01-26 22:50:18
19,0.1527,2026-01-26 22:50:18
20,0.1112,2026-01-26 22:50:18
21,0.1748,2026-01-26 22:50:18
22,0.1714,2026-01-26 22:50:18
23,0.1911,2026-01-26 22:50:18
24,0.1741,2026-01-26 22:50:18
25,0.1577,2026-01-26 22:50:18
26,0.1169,2026-01-26 22:50:18
27,0.1319,2026-01-26 22:50:18
28,0.1542,2026-01-26 22:50:18
29,0.1515,2026-01-26 22:50:18
30,0.1376,2026-01-26 22:50:18
31,0.1397,2026-01-26 22:50:18
32,0.1273,2026-01-26 22:50:18
33,0.1410,2026-01-26 22:50:18
34,0.1355,2026-01-26 22:50:18
35,0.1449,2026-01-26 22:50:18
36,0.1247,2026-01-26 22:50:18
37,0.1327,2026-01-26 22:50:18
38,0.1570,2026-01-26 22:50:18
39,0.2115,2026-01-26 22:50:18
40,0.1533,2026-01-26 22:50:18
41,0.1441,2026-01-26 22:50:18
42,0.1288,2026-01-26 22:50:18
43,0.1235,2026-01-26 22:50:18
44,0.1575,2026-01-26 22:50:18
45,0.1303,2026-01-26 22:50:18
46,0.1308,2026-01-26 22:50:18
47,0.1342,2026-01-26 22:50:18
48,0.1307,2026-01-26 22:50:18
49,0.1381,2026-01-26 22:50:18
50,0.1463,2026-01-26 22:50:18
51,0.1642,2026-01-26 22:50:18
52,0.1429,2026-01-26 22:50:18
53,0.1365,2026-01-26 22:50:18
54,0.1073,2026-01-26 22:50:18
55,0.1262,2026-01-26 22:50:18
56,0.1217,2026-01-26 22:50:18
57,0.1163,2026-01-26 22:50:18
58,0.1215,2026-01-26 22:50:18
59,0.0852,2026-01-26 22:50:18
60,0.1113,2026-01-26 22:50:18
61,0.1506,2026-01-26 22:50:18
62,0.1266,2026-01-26 22:50:18
63,0.1050,2026-01-26 22:50:18
64,0.1026,2026-01-26 22:50:18
