SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
10,881,250,6,5,0,200,10,80,1,6,0.1297
11,881,125,7,5,0,200,10,80,1,5,0.1286
9,881,250,8,5,0,200,10,80,1,6,0.1285
7,876,500,8,8,0,200,64,100,1,1,0.1285
8,866,125,8,5,0,200,78,80,1,1,0.1273
11,881,125,8,5,0,200,10,80,1,6,0.1267
10,873,500,6,10,0,200,65,100,1,1,0.1265
10,887,250,7,4,0,200,16,80,1,1,0.1260
10,876,250,7,4,0,200,9,80,1,1,0.1245
11,874,500,6,14,0,200,41,120,1,1,0.1244
12,881,250,5,5,0,200,10,80,1,6,0.1239
10,881,250,8,5,0,200,10,80,1,5,0.1232
7,866,250,6,7,0,200,86,80,1,1,0.1230
12,882,125,5,8,0,200,34,100,1,1,0.1212
7,890,250,5,3,0,200,85,80,1,1,0.1211
10,881,250,5,5,0,200,10,80,1,5,0.1198
9,881,250,6,5,0,200,10,80,1,4,0.1196
9,883,250,6,3,0,200,65,80,1,1,0.1190
10,883,125,8,4,0,200,89,80,1,1,0.1186
11,881,250,8,2,0,200,19,80,1,1,0.1184
11,881,125,6,5,0,200,10,80,1,6,0.1180
12,881,500,6,5,0,200,10,80,1,3,0.1168
10,881,500,7,5,0,200,10,80,1,4,0.1160
10,883,250,8,6,0,200,82,80,1,1,0.1156
6,889,250,8,5,1,200,97,80,1,1,0.1155
11,889,125,5,4,0,200,44,80,1,1,0.1154
10,881,500,6,5,0,200,10,80,1,3,0.1150
12,881,250,6,5,0,200,10,80,1,3,0.1150
12,861,125,6,15,0,200,65,120,1,1,0.1149
12,872,250,6,15,0,200,75,120,1,1,0.1139
10,861,500,8,7,0,200,61,80,1,1,0.1131
6,878,125,6,3,1,200,81,80,1,1,0.1114
11,881,250,5,5,0,200,10,80,1,4,0.1084
12,887,500,5,14,0,200,99,120,1,1,0.1070
12,888,125,6,16,0,200,84,120,1,1,0.1041
12,864,125,6,16,0,200,61,120,1,1,0.1041
10,881,500,8,5,0,200,10,80,1,4,0.1037
12,884,500,6,12,0,200,58,100,1,1,0.1027
12,881,125,8,5,0,200,10,80,1,4,0.1011
12,881,125,5,5,0,200,10,80,1,5,0.1010
10,872,500,6,2,0,200,34,80,1,1,0.0982
11,875,250,8,4,0,200,90,80,1,1,0.0980
12,881,125,6,5,0,200,10,80,1,3,0.0971
12,881,250,7,5,0,200,10,80,1,5,0.0939
12,881,250,8,5,0,200,10,80,1,4,0.0904
12,878,250,6,12,0,200,16,100,1,1,0.0897
11,881,500,8,5,0,200,10,80,1,3,0.0890
11,881,500,6,5,0,200,10,80,1,5,0.0888
12,881,500,5,5,0,200,10,80,1,3,0.0843
12,868,500,8,12,0,200,40,100,1,1,0.0841
11,887,500,8,2,0,200,16,80,1,1,0.0820
11,881,500,7,5,0,200,10,80,1,3,0.0817
12,881,125,7,5,0,200,10,80,1,4,0.0811
11,881,500,5,5,0,200,10,80,1,6,0.0810
12,886,500,8,8,0,200,16,100,1,1,0.0766
12,881,500,8,5,0,200,10,80,1,3,0.0744
11,871,250,5,4,0,200,99,80,1,1,0.0743
11,877,500,7,3,0,200,38,80,1,1,0.0727
12,881,500,7,5,0,200,10,80,1,5,0.0696
11,877,500,8,6,0,200,93,80,1,1,0.0654
12,876,500,5,8,0,200,84,100,1,1,0.0641
12,863,125,8,14,0,200,98,120,1,1,0.0632
11,886,500,7,5,0,200,99,80,1,1,0.0614
12,860,500,6,2,0,200,39,80,1,1,0.0604
12,870,125,7,2,0,200,60,80,1,1,0.0064
