iteration,reward,timestamp,epsilon
177,0.2477942667,,0.3724815112577882
178,0.2713936,,0.37061910370149925
179,0.2415490833,,0.36876600818299177
180,0.2106455,,0.3669221781420768
181,0.2484720667,,0.3650875672513664
182,0.3307438,,0.36326212941510955
183,0.2975955,,0.361445818768034
184,0.2423148333,,0.3596385896741938
185,0.2758848,,0.35784039672582285
186,0.2830044667,,0.3560511947421937
187,0.1715083333,,0.35427093876848276
188,0.3297463,,0.3524995840746403
189,0.2776243333,,0.35073708615426713
190,0.2528122333,,0.3489834007234958
191,0.2871815,,0.3472384837198783
192,0.294576,,0.3455022913012789
193,0.2217925,,0.3437747798447725
194,0.1955333333,,0.34205590594554863
195,0.2827833667,,0.3403456264158209
196,0.3126344167,,0.3386438982837418
197,0.322066,,0.3369506787923231
198,0.3040656333,,0.3352659253983615
199,0.3068916,,0.33358959577136965
200,0.2912688333,,0.3319216477925128
201,0.3107687,,0.33026203955355027
202,0.314317,,0.3286107293557825
203,0.3032326,,0.3269676757090036
204,0.2424060333,,0.3253328373304586
205,0.2907395,,0.3237061731438063
206,0.2910562667,,0.3220876422780872
207,0.2714967,,0.3204772040666968
208,0.2241741667,,0.3188748180463633
209,0.2213348333,,0.3172804439561315
210,0.2902562333,,0.3156940417363508
211,0.2303461,,0.31411557152766906
212,0.2893459,,0.3125449936700307
213,0.2993471333,,0.31098226870168055
214,0.2591222667,,0.3094273573581722
215,0.2611648333,,0.3078802205713813
216,0.1699925,,0.30634081946852443
217,0.3141721333,,0.3048091153711818
218,0.31507415,,0.3032850697943259
219,0.3082898333,,0.3017686444453543
220,0.25072865,,0.3002598012231275
221,0.2471310333,,0.2987585022170119
222,0.2919596667,,0.29726470970592683
223,0.3208333,,0.2957783861573972
224,0.2404466667,,0.2942994942266102
225,0.3020072667,,0.29282799675547716
226,0.3791595,,0.2913638567716998
227,0.2705584167,,0.2899070374878413
228,0.1738491667,,0.28845750230040207
229,0.1663491667,,0.2870152147889001
230,0.3247365833,,0.2855801387149556
231,0.3013863833,,0.2841522380213808
232,0.2899337667,,0.28273147683127386
233,0.296934,,0.2813178194471175
234,0.1949358333,,0.2799112303498819
235,0.1899366667,,0.2785116741981325
236,0.1653941667,,0.2771191158271418
237,0.2682069667,,0.2757335202480061
238,0.3159949,,0.27435485264676607
239,0.2731221667,,0.27298307838353225
240,0.1774358333,,0.27161816299161456
241,0.1749366667,,0.2702600721766565
242,0.3250431,,0.2689087718157732
243,0.2647710833,,0.2675642279566943
244,0.2876785,,0.26622640681691084
245,0.2705124333,,0.26489527478282626
246,0.3077827667,,0.2635707984089121
247,0.2836904167,,0.2622529444168676
248,0.3063997167,,0.26094167969478327
249,0.2773144167,,0.25963697129630936
250,0.3094185333,,0.2583387864398278
251,0.3176036667,,0.2570470925076287
252,0.2962984667,,0.2557618570450905
253,0.2964346,,0.2544830477598651
254,0.2980016,,0.25321063252106574
255,0.208029,,0.25194457935846043
256,0.1943575,,0.2506848564616681
257,0.2691872,,0.24943143217935976
258,0.3052383,,0.24818427501846296
259,0.2456108333,,0.24694335364337064
260,0.2260646,,0.2457086368751538
261,0.2778445,,0.24448009369077803
262,0.320741,,0.24325769322232413
263,0.1707158333,,0.2420414047562125
264,0.3431844667,,0.24083119773243145
265,0.3341068333,,0.23962704174376928
266,0.2139531333,,0.23842890653505044
267,0.3145336,,0.2372367620023752
268,0.2839373833,,0.23605057819236333
269,0.2846635667,,0.2348703253014015
270,0.3169928333,,0.2336959736748945
271,0.20395705,,0.23252749380652002
272,0.3123449333,,0.2313648563374874
273,0.2366075667,,0.23020803205579995
274,0.2509928333,,0.22905699189552095
275,0.3041048333,,0.22791170693604335
276,0.2529021333,,0.22677214840136312
277,0.2878107,,0.2256382876593563
278,0.2993572,,0.22451009622105952
279,0.2839741,,0.22338754573995423
280,0.3180783,,0.22227060801125445
281,0.3233230333,,0.22115925497119818
282,0.2907172333,,0.22005345869634219
283,0.3319509167,,0.2189531914028605
284,0.3341326667,,0.2178584254458462
285,0.3361369167,,0.21676913331861697
286,0.2647242667,,0.21568528765202388
287,0.2886123333,,0.21460686121376377
288,0.2749954,,0.21353382690769496
289,0.3240073333,,0.21246615777315647
290,0.32416385,,0.2114038269842907
291,0.2773046667,,0.21034680784936924
292,0.2501374167,,0.20929507381012238
293,0.356645,,0.20824859844107177
294,0.2931176667,,0.2072073554488664
295,0.31871575,,0.20617131867162206
296,0.2401333,,0.20514046207826395
297,0.2998066667,,0.20411475976787263
298,0.3071370333,,0.20309418596903328
299,0.3049730667,,0.20207871503918812
300,0.2998520833,,0.20106832146399217
301,0.1860158333,,0.2000629798566722
302,0.1835158333,,0.19906266495738884
303,0.2957168333,,0.1980673516326019
304,0.2969507667,,0.19707701487443888
305,0.2814993,,0.19609162980006667
306,0.2727384,,0.19511117165106634
307,0.2940190333,,0.194135615792811
308,0.2421748333,,0.19316493771384693
309,0.3160759667,,0.1921991130252777
310,0.268051,,0.19123811746015132
311,0.199865,,0.19028192687285056
312,0.204865,,0.18933051723848632
313,0.3201477,,0.1883838646522939
314,0.3382019,,0.18744194532903244
315,0.2892871667,,0.18650473560238728
316,0.3428073,,0.18557221192437534
317,0.1810475,,0.18464435086475348
318,0.3249650333,,0.1837211291104297
319,0.2390105667,,0.18280252346487755
320,0.2635155,,0.18188851084755317
321,0.2639404667,,0.1809790682933154
322,0.2871088667,,0.18007417295184883
323,0.2902388333,,0.17917380208708958
324,0.3259946667,,0.17827793307665413
325,0.2765446667,,0.17738654341127086
326,0.3384461333,,0.1764996106942145
327,0.2855378333,,0.17561711264074342
328,0.2587439,,0.17473902707753972
329,0.1619608333,,0.173865331942152
330,0.2664018667,,0.17299600528244125
331,0.3715430667,,0.17213102525602905
332,0.176485,,0.1712703701297489
333,0.3863976,,0.17041401827910016
334,0.2679196333,,0.16956194818770465
335,0.2436165,,0.1687141384467661
336,0.2816258333,,0.16787056775453227
337,0.2909189333,,0.16703121491575962
338,0.278588,,0.16619605884118083
339,0.2014666667,,0.1653650785469749
340,0.1687458333,,0.16453825315424003
341,0.2631984667,,0.16371556188846884
342,0.2336464167,,0.1628969840790265
343,0.3539427667,,0.16208249915863138
344,0.181465,,0.1612720866628382
345,0.202761,,0.16046572622952401
346,0.1715275,,0.1596633975983764
347,0.3045746667,,0.1588650806103845
348,0.2544579,,0.1580707552073326
349,0.2469445,,0.15728040143129593
350,0.2984108667,,0.15649399942413944
351,0.3158445,,0.15571152942701874
352,0.2770017333,,0.15493297177988366
353,0.1853333333,,0.15415830692098423
354,0.2223322,,0.15338751538637932
355,0.1927516667,,0.15262057780944743
356,0.3169796667,,0.1518574749204002
357,0.24562475,,0.15109818754579818
358,0.2741907667,,0.15034269660806918
359,0.2144395167,,0.14959098312502883
360,0.2718508,,0.14884302820940368
361,0.3339573333,,0.14809881306835665
362,0.1775241667,,0.14735831900301485
363,0.1784713667,,0.14662152740799977
364,0.1988975,,0.1458884197709598
365,0.2038975,,0.14515897767210498
366,0.3073845,,0.14443318278374445
367,0.2652211333,,0.14371101686982574
368,0.2981528333,,0.14299246178547662
369,0.3446427667,,0.14227749947654922
370,0.2278996667,,0.14156611197916646
371,0.2028041667,,0.14085828141927062
372,0.2053041667,,0.14015399001217427
373,0.1711083333,,0.1394532200621134
374,0.3056558667,,0.13875595396180282
375,0.2938975667,,0.1380621741919938
376,0.2644135,,0.13737186332103382
377,0.1675241667,,0.13668500400442865
378,0.3276562,,0.1360015789844065
379,0.3143484,,0.13532157108948448
380,0.2976237333,,0.13464496323403705
381,0.2530906,,0.13397173841786686
382,0.3106121667,,0.13330187972577753
383,0.3285837,,0.13263537032714864
384,0.1866766667,,0.1319721934755129
385,0.1869324333,,0.13131233250813534
386,0.1858116667,,0.13065577084559465
387,0.2196580667,,0.13000249199136668
388,0.3287158833,,0.12935247953140985
389,0.2837115333,,0.1287057171337528
390,0.2983998,,0.12806218854808404
391,0.2735074333,,0.12742187760534363
392,0.3052501833,,0.1267847682173169
393,0.3085951333,,0.1261508443762303
394,0.2845832667,,0.12552009015434915
395,0.2875102,,0.1248924897035774
396,0.3346518333,,0.12426802725505952
397,0.2823363333,,0.12364668711878422
398,0.3351431667,,0.1230284536831903
399,0.3011011667,,0.12241331141477435
400,0.3298931,,0.12180124485770048
401,0.2965686,,0.12119223863341198
402,0.2401928333,,0.12058627744024493
403,0.3240983333,,0.1199833460530437
404,0.2824790667,,0.11938342932277848
405,0.2935955,,0.1187865121761646
406,0.2512368,,0.11819257961528377
407,0.3409168,,0.11760161671720736
408,0.3176664333,,0.11701360863362131
409,0.3343473,,0.11642854059045321
410,0.27105005,,0.11584639788750095
411,0.3697645333,,0.11526716589806345
412,0.3062524167,,0.11469083006857313
413,0.3536821667,,0.11411737591823026
414,0.2510588333,,0.11354678903863911
415,0.3082996667,,0.11297905509344591
416,0.3201045667,,0.11241415981797868
417,0.2396506,,0.1118520890188888
418,0.2568491,,0.11129282857379436
419,0.3111562333,,0.11073636443092538
420,0.2817709667,,0.11018268260877076
421,0.2135079,,0.10963176919572691
422,0.2054525,,0.10908361034974827
423,0.2079525,,0.10853819229799953
424,0.3277150667,,0.10799550133650954
425,0.2949400333,,0.10745552382982698
426,0.2873410667,,0.10691824621067784
427,0.3314869667,,0.10638365497962446
428,0.2515920667,,0.10585173670472633
429,0.2849460833,,0.1053224780212027
430,0.3099657333,,0.10479586563109669
431,0.2889395,,0.10427188630294121
432,0.1814508333,,0.1037505268714265
433,0.1789508333,,0.10323177423706936
434,0.1873258333,,0.10271561536588401
435,0.1898258333,,0.1022020372890546
436,0.2992900333,,0.10169102710260933
437,0.3221528333,,0.10118257196709628
438,0.2662188333,,0.1006766591072608
439,0.3036246667,,0.1001732758117245
440,0.3284124,,0.09967240943266588
441,0.2304568,,0.09917404738550255
442,0.3113753333,,0.09867817714857503
443,0.2639025667,,0.09818478626283215
444,0.30597035,,0.097693862331518
445,0.2455626167,,0.0972053930198604
446,0.2101425,,0.0967193660547611
447,0.1851558333,,0.09623576922448729
448,0.1851558333,,0.09575459037836485
449,0.3284874167,,0.09527581742647302
450,0.25248625,,0.09479943833934065
451,0.2068058667,,0.09432544114764395
452,0.2954246667,,0.09385381394190573
453,0.2394362667,,0.0933845448721962
454,0.3251139333,,0.09291762214783522
455,0.2842097333,,0.09245303403709605
456,0.2758304167,,0.09199076886691057
457,0.3152248333,,0.09153081502257601
458,0.3183312667,,0.09107316094746314
459,0.2749919167,,0.09061779514272582
460,0.3342501333,,0.09016470616701219
461,0.31762,,0.08971388263617713
462,0.344259,,0.08926531322299625
463,0.2862470667,,0.08881898665688126
464,0.3502283,,0.08837489172359686
465,0.2517591167,,0.08793301726497887
466,0.313914,,0.08749335217865398
467,0.3079399333,,0.0870558854177607
468,0.3483438333,,0.0866206059906719
469,0.34544315,,0.08618750296071853
470,0.2985117333,,0.08575656544591494
471,0.3008031667,,0.08532778261868536
472,0.2903213667,,0.08490114370559193
473,0.2245394333,,0.08447663798706397
474,0.184765,,0.08405425479712865
475,0.3153301667,,0.08363398352314301
476,0.2595226667,,0.0832158136055273
477,0.3164458167,,0.08279973453749966
478,0.3347854333,,0.08238573586481215
479,0.2453641667,,0.08197380718548809
480,0.3250305667,,0.08156393814956066
481,0.2746775,,0.08115611845881285
482,0.2250937667,,0.08075033786651878
483,0.2467556,,0.08034658617718618
484,0.2692559,,0.07994485324630025
485,0.2333333333,,0.07954512898006875
486,0.3115971333,,0.07914740333516841
487,0.1894163333,,0.07875166631849256
488,0.1961458333,,0.0783579079869001
489,0.2205156333,,0.07796611844696559
490,0.309702,,0.07757628785473077
491,0.2992789667,,0.07718840641545711
492,0.3051147333,,0.07680246438337983
493,0.2031358333,,0.07641845206146293
494,0.3045686167,,0.07603635980115561
495,0.2810453333,,0.07565617800214984
496,0.3053034667,,0.07527789711213909
497,0.2009833333,,0.07490150762657839
498,0.2378553333,,0.0745270000884455
499,0.3402403667,,0.07415436508800327
500,0.314499,,0.07378359326256326
501,0.2825381,,0.07341467529625044
502,0.2540818333,,0.07304760191976918
503,0.1774775,,0.07268236391017034
504,0.1799775,,0.07231895209061949
505,0.3188152,,0.0719573573301664
506,0.2573633333,,0.07159757054351557
507,0.3204945167,,0.07123958269079798
508,0.2107614167,,0.07088338477734399
509,0.2805045333,,0.07052896785345728
510,0.2818254333,,0.07017632301419
511,0.2749434667,,0.06982544139911905
512,0.2919569,,0.06947631419212345
513,0.3405001667,,0.06912893262116283
514,0.2256723667,,0.06878328795805702
515,0.3145351833,,0.06843937151826673
516,0.2957052,,0.0680971746606754
517,0.3061205333,,0.06775668878737202
518,0.2248175,,0.06741790534343517
519,0.2920797333,,0.06708081581671799
520,0.3298543833,,0.0667454117376344
521,0.3204017333,,0.06641168467894623
522,0.3314245667,,0.0660796262555515
523,0.2919579,,0.06574922812427374
524,0.3301257333,,0.06542048198365237
525,0.1716458333,,0.06509337957373411
526,0.172249,,0.06476791267586544
527,0.3112475,,0.06444407311248612
528,0.3133363333,,0.0641218527469237
529,0.2849573,,0.06380124348318908
530,0.3568371,,0.06348223726577314
531,0.3040247667,,0.06316482607944426
532,0.3252026333,,0.06284900194904704
533,0.3676359333,,0.0625347569393018
534,0.1691458333,,0.06222208315460529
535,0.174145,,0.06191097273883227
536,0.3233628667,,0.061601417875138106
537,0.3114155,,0.06129341078576241
538,0.346579,,0.0609869437318336
539,0.2496042333,,0.060682009013174436
540,0.3014937833,,0.060378598968108564
541,0.3188075,,0.06007670597326802
542,0.2215943,,0.05977632244340168
543,0.1827941667,,0.059477440831184676
544,0.1777941667,,0.05918005362702875
545,0.2842355,,0.05888415335889361
546,0.276164,,0.05858973259209914
547,0.3866786333,,0.058296783929138646
548,0.3234074,,0.05800530000949295
549,0.2486157333,,0.05771527350944548
550,0.2491499167,,0.057426697141898256
551,0.3164148,,0.05713956365618877
552,0.3316025,,0.05685386583790782
553,0.3382865833,,0.05656959650871828
554,0.3030611667,,0.05628674852617469
555,0.2448272667,,0.05600531478354382
556,0.3342303333,,0.0557252882096261
557,0.2331798333,,0.055446661768577966
558,0.3270859,,0.055169428459735076
559,0.2104066667,,0.0548935813174364
560,0.3270325,,0.05461911341084922
561,0.2139741667,,0.054346017843794975
562,0.3195559,,0.054074287754576
563,0.2254663667,,0.05380391631580312
564,0.32559,,0.053534896734224104
565,0.3263273,,0.053267222250552984
566,0.1973515,,0.05300088613930022
567,0.3262741333,,0.05273588170860372
568,0.2861518,,0.0524722023000607
569,0.2942740333,,0.0522098412885604
570,0.1911716667,,0.0519487920821176
571,0.3033450667,,0.05168904812170701
572,0.3171317333,,0.05143060288109847
573,0.3865619,,0.05117344986669298
574,0.1544066667,,0.050917582617359514
575,0.2091658333,,0.05066299470427271
576,0.313638,,0.05040967973075135
577,0.319638,,0.050157631332097594
578,0.3191761,,0.04990684317543711
579,0.2779412,,0.04965730895955992
580,0.3208632333,,0.049409022414762124
581,0.2576703333,,0.049161977302688314
582,0.3268374,,0.048916167416174876
583,0.2507079333,,0.048671586579094
584,0.3092652333,,0.04842822864619853
585,0.2562244667,,0.04818608750296754
586,0.2951045,,0.0479451570654527
587,0.3100325667,,0.047705431280125436
588,0.2979349333,,0.047466904123724805
589,0.2258030833,,0.04722956960310618
590,0.3386355833,,0.04699342175509065
591,0.2230939667,,0.046758454646315194
592,0.3109005667,,0.04652466237308362
593,0.295428,,0.046292039061218204
594,0.1746508333,,0.04606057886591211
595,0.2930716667,,0.04583027597158255
596,0.174365,,0.045601124591724634
597,0.1718658333,,0.04537311896876601
598,0.1938091667,,0.045146253373922175
599,0.3249333667,,0.044920522107052566
600,0.2190341667,,0.0446959194965173
601,0.2369217667,,0.04447243989903471
602,0.3309170667,,0.044250077699539536
603,0.3087676667,,0.04402882731104184
604,0.3007926667,,0.04380868317448663
605,0.1998372333,,0.04358963975861419
606,0.2832033333,,0.043371691559821124
607,0.2878614167,,0.04315483310202202
608,0.3089986333,,0.04293905893651191
609,0.25006925,,0.042724363641829355
610,0.2065416667,,0.042510741823620204
611,0.1737116667,,0.0422981881145021
612,0.2540769167,,0.04208669717392959
613,0.2809149,,0.041876263688059946
614,0.3130986333,,0.04166688236961965
615,0.2085475,,0.04145854795777155
616,0.3044147,,0.04125125521798269
617,0.3051825,,0.04104499894189277
618,0.2484048333,,0.04083977394718331
619,0.3053970667,,0.04063557507744739
620,0.17847,,0.040432397202060155
621,0.2689491333,,0.040230235216049855
622,0.2129292667,,0.040029084039969604
623,0.1780866667,,0.03982893861976976
624,0.2938245333,,0.03962979392667091
625,0.3420867833,,0.039431644957037555
626,0.1906475,,0.03923448673225237
627,0.2017691,,0.03903831429859111
628,0.30555575,,0.03884312272709815
629,0.3164888333,,0.03864890711346266
630,0.28256745,,0.038455662577895344
631,0.323804,,0.03826338426500587
632,0.279789,,0.03807206734368084
633,0.3336524333,,0.03788170700696244
634,0.291504,,0.03769229847192763
635,0.2494875333,,0.03750383697956799
636,0.2169643,,0.03731631779467015
637,0.297254,,0.037129736205696796
638,0.3011528333,,0.03694408752466831
639,0.2170889333,,0.03675936708704497
640,0.2799047,,0.03657557025160974
641,0.23995225,,0.036392692400351694
642,0.3154296333,,0.03621072893834994
643,0.3375376,,0.036029675293658185
644,0.2213455,,0.03584952691718989
645,0.2424541667,,0.035670279282603946
646,0.28874025,,0.035491927886190926
647,0.3060589667,,0.03531446824675997
648,0.2154881667,,0.03513789590552617
649,0.1892224667,,0.03496220642599854
650,0.2937922333,,0.03478739539386855
651,0.3304917667,,0.0346134584168992
652,0.3129318333,,0.03444039112481471
653,0.2588343333,,0.03426818916919063
654,0.2311075,,0.034096848223344675
655,0.3285522667,,0.03392636398222795
656,0.2896615667,,0.03375673216231681
657,0.2622077,,0.033587948501505226
658,0.2756484,,0.0334200087589977
659,0.2480521667,,0.03325290871520271
660,0.3097645667,,0.03308664417162669
661,0.3028308333,,0.032921210950768554
662,0.2020366667,,0.03275660489601471
663,0.2020358333,,0.03259282187153464
664,0.3100289167,,0.03242985776217697
665,0.28644525,,0.03226770847336608
666,0.2851791667,,0.03210636993099925
667,0.2852567333,,0.031945838081344255
668,0.3036331,,0.03178610889093753
669,0.2604859333,,0.03162717834648284
670,0.1783266667,,0.03146904245475043
671,0.4368587667,,0.03131169724247668
672,0.33390445,,0.031155138756264293
673,0.3124951,,0.030999363062482972
674,0.2500466667,,0.030844366247170556
675,0.2689750333,,0.030690144415934702
676,0.2674134333,,0.03053669369385503
677,0.3228895667,,0.030384010225385755
678,0.1780933333,,0.030232090174258826
679,0.3799898667,,0.030080929723387533
680,0.2555928667,,0.029930525074770595
681,0.2591639,,0.029780872449396742
682,0.3261520667,,0.029631968087149758
683,0.1784425,,0.029483808246714007
684,0.1784433333,,0.029336389205480436
685,0.3254802333,,0.029189707259453034
686,0.3053948,,0.029043758723155767
687,0.2240409333,,0.028898539929539988
688,0.2650060833,,0.028754047229892287
689,0.2867993333,,0.028610276993742825
690,0.17965,,0.02846722560877411
691,0.17965,,0.02832488948073024
692,0.3203574667,,0.028183265033326587
693,0.3369732,,0.028042348708159952
694,0.2914563333,,0.027902136964619153
695,0.2838345,,0.027762626279796056
696,0.3331445833,,0.027623813148397076
697,0.2905775667,,0.027485694082655093
698,0.2810125667,,0.027348265612241816
699,0.2059241333,,0.027211524284180607
700,0.2683145,,0.027075466662759704
701,0.3112304333,,0.026940089329445905
702,0.3317014,,0.026805388882798674
703,0.2661578333,,0.02667136193838468
704,0.2600987,,0.026538005128692758
705,0.31154,,0.026405315103049293
706,0.3136205,,0.026273288527534047
707,0.2118451833,,0.026141922084896376
708,0.2896969667,,0.026011212474471895
709,0.1754158333,,0.025881156412099534
710,0.2242175,,0.025751750630039035
711,0.300724,,0.02562299187688884
712,0.2939482167,,0.025494876917504395
713,0.3803726667,,0.025367402532916875
714,0.2794117333,,0.02524056552025229
715,0.32811775,,0.025114362692651028
716,0.3286662333,,0.02498879087918777
717,0.2832145667,,0.024863846924791832
718,0.2781455833,,0.02473952769016787
719,0.3109870333,,0.02461583005171703
720,0.2552481667,,0.024492750901458447
721,0.2757956667,,0.024370287146951154
722,0.2968346333,,0.024248435711216397
723,0.3482328333,,0.024127193532660313
724,0.2807732,,0.024006557564997012
725,0.1626741667,,0.023886524777172027
726,0.3376073333,,0.02376709215328617
727,0.3288144,,0.02364825669251974
728,0.2590716667,,0.02353001540905714
729,0.2874895667,,0.023412365332011853
730,0.2956174,,0.023295303505351795
731,0.2592036667,,0.023178826987825037
732,0.3265433333,,0.023062932852885912
733,0.158685,,0.022947618188621483
734,0.288478,,0.022832880097678376
735,0.3519413333,,0.022718715697189983
736,0.2988018667,,0.022605122118704035
737,0.2938557833,,0.022492096508110515
738,0.2022716667,,0.02237963602556996
739,0.1958766667,,0.02226773784544211
740,0.3240324,,0.022156399156214902
741,0.1987152,,0.02204561716043383
742,0.209765,,0.02193538907463166
743,0.2398059333,,0.021825712129258504
744,0.2835661333,,0.02171658356861221
745,0.3137807167,,0.02160800065076915
746,0.3098401667,,0.021499960647515304
747,0.2913597333,,0.021392460844277726
748,0.2847002667,,0.021285498540056336
749,0.1668216667,,0.021179071047356054
750,0.3287851667,,0.021073175692119275
751,0.18943825,,0.02096780981365868
752,0.321441,,0.020862970764590386
