SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
10,884,250,6,4,0,200,83,80,1,1,0.1249
8,864,500,8,10,0,200,63,100,1,1,0.1248
10,865,500,5,7,0,200,85,80,1,1,0.1247
7,872,250,6,3,0,200,87,80,1,1,0.1237
11,872,500,5,7,0,200,23,80,1,1,0.1233
12,883,125,7,10,0,200,8,100,1,1,0.1228
8,887,500,5,6,0,200,62,80,1,1,0.1226
12,877,250,6,17,0,200,83,120,1,1,0.1220
12,862,125,7,14,0,200,18,120,1,1,0.1216
7,861,250,7,2,0,200,62,80,1,1,0.1212
9,871,125,7,4,0,200,7,80,1,1,0.1198
8,862,500,8,3,0,200,39,80,1,1,0.1194
11,872,250,5,8,0,200,92,100,1,1,0.1190
9,886,125,6,6,0,200,62,80,1,1,0.1180
10,860,250,8,4,0,200,37,80,1,1,0.1179
10,880,500,8,7,0,200,43,80,1,1,0.1173
9,880,500,7,5,0,200,88,80,1,1,0.1172
7,882,250,8,2,0,200,84,80,1,1,0.1161
10,875,250,8,3,0,200,97,80,1,1,0.1155
9,864,500,7,5,0,200,91,80,1,1,0.1154
10,866,250,6,5,0,200,70,80,1,1,0.1139
8,881,500,5,8,0,200,77,100,1,1,0.1110
12,888,250,6,6,0,200,28,80,1,1,0.1109
11,867,125,6,9,0,200,97,100,1,1,0.1108
7,867,500,8,2,0,200,86,80,1,1,0.1093
9,861,500,8,2,0,200,59,80,1,1,0.1090
11,878,250,7,6,0,200,40,80,1,1,0.1083
10,880,250,8,4,0,200,85,80,1,1,0.1070
11,873,500,6,10,0,200,88,100,1,1,0.1066
11,870,125,8,8,0,200,50,100,1,1,0.1052
12,887,125,5,9,0,200,54,100,1,1,0.1046
10,888,500,7,5,0,200,8,80,1,1,0.1042
12,867,250,5,7,0,200,40,80,1,1,0.1022
11,861,125,8,9,0,200,91,100,1,1,0.1015
11,864,250,8,9,0,200,90,100,1,1,0.1010
9,863,250,6,2,0,200,93,80,1,1,0.1007
10,867,500,7,4,0,200,31,80,1,1,0.0982
7,881,250,5,2,0,200,98,80,1,1,0.0962
10,877,500,6,4,0,200,79,80,1,1,0.0952
11,878,500,5,6,0,200,24,80,1,1,0.0951
12,862,500,6,13,0,200,69,100,1,1,0.0926
11,889,500,5,8,0,200,6,100,1,1,0.0916
12,876,250,5,10,0,200,55,100,1,1,0.0898
12,867,250,6,6,0,200,9,80,1,1,0.0895
11,887,125,8,5,0,200,74,80,1,1,0.0891
12,869,500,8,2,0,200,23,80,1,1,0.0861
11,860,250,6,2,0,200,65,80,1,1,0.0858
12,888,250,5,2,0,200,54,80,1,1,0.0755
12,884,500,7,9,0,200,38,100,1,1,0.0742
10,889,500,7,3,0,200,46,80,1,1,0.0741
11,869,250,8,2,0,200,60,80,1,1,0.0710
12,870,250,6,8,0,200,93,100,1,1,0.0654
12,875,125,6,6,0,200,53,80,1,1,0.0577
12,880,125,6,10,0,200,98,100,1,1,0.0491
12,864,250,7,3,0,200,58,80,1,1,0.0472
12,890,125,8,11,0,200,64,100,1,1,0.0239
