iteration,reward,timestamp,epsilon
76,0.3854143333,2025-10-03 15:49:25.033886,0.6179787838684802
77,0.3093750667,2025-10-03 15:49:25.851984,0.6148888899491377
78,0.2903091667,2025-10-03 15:49:26.823716,0.611814445499392
79,0.3080013333,2025-10-03 15:49:31.589700,0.608755373271895
80,0.3879135,2025-10-03 15:49:37.262204,0.6057115964055355
81,0.2983084333,2025-10-03 15:49:39.798291,0.6026830384235078
82,0.3854135,2025-10-03 15:49:42.097605,0.5996696232313903
83,0.3879135,2025-10-03 15:49:42.723284,0.5966712751152333
84,0.3854135,2025-10-03 15:49:43.349574,0.5936879187396572
85,0.3879135,2025-10-03 15:49:43.975777,0.5907194791459589
86,0.3112853333,2025-10-03 15:49:44.860767,0.5877658817502291
87,0.3854135,2025-10-03 15:49:45.809669,0.584827052341478
88,0.3148066667,2025-10-03 15:49:46.551485,0.5819029170797706
89,0.3854143333,2025-10-03 15:49:47.488796,0.5789934024943717
90,0.2965699,2025-10-03 15:49:48.144878,0.5760984354818999
91,0.2541752667,2025-10-03 15:49:50.078808,0.5732179433044904
92,0.3854135,2025-10-03 15:49:51.741646,0.5703518535879679
93,0.32108345,2025-10-03 15:49:53.327111,0.5675000943200281
94,0.2334435667,2025-10-03 15:49:57.022982,0.564662593848428
95,0.3879143333,2025-10-03 15:50:00.119464,0.5618392808791859
96,0.1916091667,2025-10-03 15:50:06.261252,0.55903008447479
97,0.3269722,2025-10-03 15:50:14.448321,0.556234934052416
98,0.2622068667,2025-10-03 15:50:17.375081,0.5534537593821539
99,0.3854143333,2025-10-03 15:50:18.786499,0.5506864905852431
100,0.3829135,2025-10-03 15:50:19.412500,0.5479330581323169
101,0.3854135,2025-10-03 15:50:20.038924,0.5451933928416552
102,0.1914383333,2025-10-03 15:50:30.350877,0.542467425877447
103,0.1864383333,2025-10-03 15:50:50.287082,0.5397550887480598
104,0.3879143333,2025-10-03 15:51:02.048338,0.5370563133043195
105,0.3854135,2025-10-03 15:51:02.675783,0.5343710317377979
106,0.2876168333,2025-10-03 15:51:03.569908,0.5316991765791089
107,0.3854135,2025-10-03 15:51:04.593667,0.5290406806962134
108,0.3879135,2025-10-03 15:51:05.223433,0.5263954772927323
109,0.2977219667,2025-10-03 15:51:07.188878,0.5237634999062686
110,0.3854135,2025-10-03 15:51:09.233041,0.5211446824067373
111,0.3408926333,2025-10-03 15:51:09.842414,0.5185389589947036
112,0.3854135,2025-10-03 15:51:10.608956,0.5159462641997301
113,0.1572783333,2025-10-03 15:51:29.155598,0.5133665328787315
114,0.3163903333,2025-10-03 15:51:44.817252,0.5107997002143378
115,0.3854135,2025-10-03 15:51:45.611247,0.5082457017132661
116,0.3854135,2025-10-03 15:51:46.240865,0.5057044732046998
117,0.2892871667,2025-10-03 15:51:46.845361,0.5031759508386763
118,0.2836342,2025-10-03 15:51:47.673920,0.5006600710844828
119,0.3879135,2025-10-03 15:51:48.578235,0.49815677072906045
120,0.3308789667,2025-10-03 15:51:49.436115,0.49566598687541513
121,0.2732287667,2025-10-03 15:51:54.942041,0.49318765694103806
122,0.3854135,2025-10-03 15:51:59.229981,0.49072171865633285
123,0.2344340667,2025-10-03 15:52:01.429684,0.4882681100630512
124,0.3854135,2025-10-03 15:52:04.029044,0.48582676951273596
125,0.3904135,2025-10-03 15:52:04.655795,0.4833976356651723
126,0.3854135,2025-10-03 15:52:05.282383,0.48098064748684644
127,0.3854135,2025-10-03 15:52:05.908229,0.4785757442494122
128,0.3879135,2025-10-03 15:52:06.534874,0.47618286552816513
129,0.3829135,2025-10-03 15:52:07.160668,0.4738019512005243
130,0.3096126667,2025-10-03 15:52:09.974964,0.4714329414445217
131,0.3879135,2025-10-03 15:52:12.421166,0.46907577673729905
132,0.2860853333,2025-10-03 15:52:17.649478,0.46673039785361253
133,0.3879135,2025-10-03 15:52:22.946581,0.4643967458643445
134,0.3016402,2025-10-03 15:52:23.765232,0.46207476213502274
135,0.3879135,2025-10-03 15:52:24.742789,0.45976438832434763
136,0.2244133333,2025-10-03 15:52:33.574183,0.4574655663827259
137,0.2269133333,2025-10-03 15:53:02.759152,0.45517823855081224
138,0.3158246667,2025-10-03 15:53:10.810162,0.4529023473580582
139,0.2939153667,2025-10-03 15:53:13.834081,0.45063783562126786
140,0.3155304667,2025-10-03 15:53:15.125897,0.4483846464431615
141,0.3879135,2025-10-03 15:53:15.963529,0.44614272321094567
142,0.2854584667,2025-10-03 15:53:20.662752,0.4439120095948909
143,0.3879135,2025-10-03 15:53:24.767729,0.44169244954691644
144,0.3185135667,2025-10-03 15:53:25.692615,0.43948398729918187
145,0.1973941,2025-10-03 15:53:30.028481,0.43728656736268595
146,0.3230931667,2025-10-03 15:53:35.037256,0.43510013452587254
147,0.3879143333,2025-10-03 15:53:37.382507,0.4329246338532432
148,0.3879135,2025-10-03 15:53:38.009197,0.43076001068397696
149,0.2474253333,2025-10-03 15:53:40.516656,0.4286062106305571
150,0.1839541667,2025-10-03 15:53:46.153767,0.4264631795774043
151,0.3854135,2025-10-03 15:53:49.307302,0.4243308636795173
152,0.3854143333,2025-10-03 15:53:49.933927,0.42220920936111966
153,0.3854135,2025-10-03 15:53:50.559827,0.42009816331431404
154,0.3879135,2025-10-03 15:53:51.185608,0.41799767249774245
155,0.3189745833,2025-10-03 15:53:52.257395,0.41590768413525375
156,0.3854135,2025-10-03 15:53:53.151099,0.4138281457145775
157,0.321872,2025-10-03 15:53:53.905202,0.4117590049860046
158,0.3829135,2025-10-03 15:53:54.602390,0.4097002099610746
159,0.2924184,2025-10-03 15:53:55.377346,0.40765170891126923
160,0.3180830333,2025-10-03 15:53:56.193359,0.40561345036671287
161,0.3879135,2025-10-03 15:53:56.893205,0.4035853831148793
162,0.3366928333,2025-10-03 15:53:57.943635,0.4015674561993049
163,0.318104,2025-10-03 15:53:59.040942,0.3995596189183084
164,0.2436456667,2025-10-03 15:54:02.620453,0.3975618208237168
165,0.3879143333,2025-10-03 15:54:06.079156,0.3955740117195982
166,0.1919475,2025-10-03 15:54:09.795735,0.3935961416610002
167,0.3854135,2025-10-03 15:54:13.057951,0.3916281609526952
168,0.3854135,2025-10-03 15:54:13.685380,0.38967002014793173
169,0.3879135,2025-10-03 15:54:14.312830,0.38772167004719205
170,0.3879135,2025-10-03 15:54:14.939119,0.3857830616969561
171,0.3439873333,2025-10-03 15:54:15.438453,0.3838541463884713
172,0.3854135,2025-10-03 15:54:16.052076,0.38193487565652895
173,0.18759,2025-10-03 15:54:22.803424,0.3800252012782463
174,0.3854135,2025-10-03 15:54:29.523214,0.37812507527185507
175,0.3829135,2025-10-03 15:54:30.150002,0.3762344498954958
176,0.3854135,2025-10-03 15:54:30.776363,0.37435327764601833
177,0.3879135,2025-10-03 15:54:31.402646,0.3724815112577882
178,0.2965625833,2025-10-03 15:54:32.376860,0.37061910370149925
179,0.3854135,2025-10-03 15:54:33.402313,0.36876600818299177
180,0.3854135,2025-10-03 15:54:34.029335,0.3669221781420768
181,0.29027,2025-10-03 15:54:34.598651,0.3650875672513664
182,0.3349765333,2025-10-03 15:54:35.331994,0.36326212941510955
183,0.3879135,2025-10-03 15:54:36.007993,0.361445818768034
184,0.3829135,2025-10-03 15:54:36.633832,0.3596385896741938
185,0.3854135,2025-10-03 15:54:37.260154,0.35784039672582285
186,0.3854135,2025-10-03 15:54:37.886160,0.3560511947421937
187,0.1589875,2025-10-03 15:54:41.714137,0.35427093876848276
188,0.3854135,2025-10-03 15:54:44.784151,0.3524995840746403
189,0.3854135,2025-10-03 15:54:45.411165,0.35073708615426713
190,0.2742024333,2025-10-03 15:54:50.106476,0.3489834007234958
191,0.3854135,2025-10-03 15:54:53.802158,0.3472384837198783
192,0.1489808333,2025-10-03 15:54:56.605398,0.3455022913012789
193,0.3854135,2025-10-03 15:54:59.167002,0.3437747798447725
194,0.3879135,2025-10-03 15:54:59.793064,0.34205590594554863
195,0.3854135,2025-10-03 15:55:00.419827,0.3403456264158209
196,0.3854135,2025-10-03 15:55:01.046529,0.3386438982837418
197,0.3879135,2025-10-03 15:55:01.672657,0.3369506787923231
198,0.3126805333,2025-10-03 15:55:02.359081,0.3352659253983615
199,0.3432045333,2025-10-03 15:55:03.158710,0.33358959577136965
200,0.2870047167,2025-10-03 15:55:05.105073,0.3319216477925128
201,0.3879143333,2025-10-03 15:55:07.194570,0.33026203955355027
202,0.3854135,2025-10-03 15:55:07.821312,0.3286107293557825
203,0.3879135,2025-10-03 15:55:08.447679,0.3269676757090036
204,0.3879135,2025-10-03 15:55:09.073440,0.3253328373304586
205,0.3879135,2025-10-03 15:55:09.700058,0.3237061731438063
206,0.3879135,2025-10-03 15:55:10.326106,0.3220876422780872
207,0.3211914333,2025-10-03 15:55:11.427624,0.3204772040666968
208,0.3854135,2025-10-03 15:55:12.670569,0.3188748180463633
209,0.3854135,2025-10-03 15:55:13.302936,0.3172804439561315
210,0.0,2025-10-03 15:55:44.209454,0.3156940417363508
211,0.3854143333,2025-10-03 15:55:45.118294,0.31411557152766906
212,0.3372599333,2025-10-03 15:55:46.162548,0.3125449936700307
213,0.3904143333,2025-10-03 15:55:47.394747,0.31098226870168055
214,0.3459443333,2025-10-03 15:55:48.471179,0.3094273573581722
215,0.3854143333,2025-10-03 15:55:49.775574,0.3078802205713813
216,0.3854135,2025-10-03 15:55:50.402009,0.30634081946852443
217,0.3854135,2025-10-03 15:55:51.029191,0.3048091153711818
218,0.3854135,2025-10-03 15:55:51.655705,0.3032850697943259
219,0.3854135,2025-10-03 15:55:52.281336,0.3017686444453543
220,0.2885825667,2025-10-03 15:55:53.200663,0.3002598012231275
221,0.3879135,2025-10-03 15:55:54.321416,0.2987585022170119
222,0.2294268333,2025-10-03 15:55:57.222180,0.29726470970592683
223,0.3879135,2025-10-03 15:55:59.834939,0.2957783861573972
224,0.3829135,2025-10-03 15:56:00.465499,0.2942994942266102
225,0.2944776667,2025-10-03 15:56:01.857010,0.29282799675547716
226,0.3829135,2025-10-03 15:56:02.872787,0.2913638567716998
227,0.3159980167,2025-10-03 15:56:03.835895,0.2899070374878413
228,0.3879135,2025-10-03 15:56:04.793566,0.28845750230040207
229,0.3879135,2025-10-03 15:56:05.421268,0.2870152147889001
230,0.3098859333,2025-10-03 15:56:06.635326,0.2855801387149556
231,0.3879135,2025-10-03 15:56:07.566353,0.2841522380213808
232,0.3829135,2025-10-03 15:56:08.194565,0.28273147683127386
233,0.3829143333,2025-10-03 15:56:08.821561,0.2813178194471175
234,0.3879143333,2025-10-03 15:56:09.448751,0.2799112303498819
235,0.2726189833,2025-10-03 15:56:12.230257,0.2785116741981325
236,0.3829135,2025-10-03 15:56:14.659904,0.2771191158271418
237,0.3879135,2025-10-03 15:56:15.286713,0.2757335202480061
238,0.3854135,2025-10-03 15:56:15.913825,0.27435485264676607
239,0.2899726667,2025-10-03 15:56:19.828060,0.27298307838353225
240,0.3154018667,2025-10-03 15:56:24.040683,0.27161816299161456
241,0.3854135,2025-10-03 15:56:25.089678,0.2702600721766565
242,0.3854135,2025-10-03 15:56:25.716301,0.2689087718157732
243,0.3854135,2025-10-03 15:56:26.359469,0.2675642279566943
244,0.3854135,2025-10-03 15:56:26.986164,0.26622640681691084
245,0.3854135,2025-10-03 15:56:27.613390,0.26489527478282626
246,0.3854135,2025-10-03 15:56:28.239533,0.2635707984089121
247,0.3829135,2025-10-03 15:56:28.865942,0.2622529444168676
248,0.1696233333,2025-10-03 15:56:45.306788,0.26094167969478327
249,0.2601418333,2025-10-03 15:56:59.619761,0.25963697129630936
250,0.2323353667,2025-10-03 15:57:03.854483,0.2583387864398278
251,0.3854135,2025-10-03 15:57:06.405753,0.2570470925076287
252,0.3854135,2025-10-03 15:57:07.032138,0.2557618570450905
253,0.3904135,2025-10-03 15:57:07.658293,0.2544830477598651
254,0.3879135,2025-10-03 15:57:08.285156,0.25321063252106574
255,0.3879143333,2025-10-03 15:57:08.911224,0.25194457935846043
256,0.3879135,2025-10-03 15:57:09.537955,0.2506848564616681
257,0.2978673333,2025-10-03 15:57:10.118126,0.24943143217935976
258,0.3171409667,2025-10-03 15:57:11.201376,0.24818427501846296
259,0.2322061333,2025-10-03 15:57:12.662650,0.24694335364337064
260,0.3879135,2025-10-03 15:57:13.582920,0.2457086368751538
261,0.3854135,2025-10-03 15:57:14.209335,0.24448009369077803
262,0.2322125,2025-10-03 15:57:19.450108,0.24325769322232413
263,0.3854135,2025-10-03 15:57:24.563100,0.2420414047562125
264,0.3879135,2025-10-03 15:57:25.189882,0.24083119773243145
265,0.3854135,2025-10-03 15:57:25.817048,0.23962704174376928
266,0.3829135,2025-10-03 15:57:26.443305,0.23842890653505044
267,0.3854135,2025-10-03 15:57:27.084430,0.2372367620023752
268,0.3879143333,2025-10-03 15:57:27.711334,0.23605057819236333
269,0.3879135,2025-10-03 15:57:28.337937,0.2348703253014015
270,0.3854135,2025-10-03 15:57:28.965044,0.2336959736748945
271,0.3854135,2025-10-03 15:57:29.591730,0.23252749380652002
272,0.3854135,2025-10-03 15:57:30.217900,0.2313648563374874
273,0.3879135,2025-10-03 15:57:30.844357,0.23020803205579995
274,0.3879135,2025-10-03 15:57:31.471082,0.22905699189552095
275,0.2757838333,2025-10-03 15:57:32.187054,0.22791170693604335
276,0.3854135,2025-10-03 15:57:32.959227,0.22677214840136312
277,0.3904135,2025-10-03 15:57:33.586048,0.2256382876593563
278,0.3854135,2025-10-03 15:57:34.213091,0.22451009622105952
279,0.3879135,2025-10-03 15:57:34.839314,0.22338754573995423
280,0.2146191667,2025-10-03 15:57:43.710822,0.22227060801125445
281,0.2146191667,2025-10-03 15:58:13.453378,0.22115925497119818
282,0.3854135,2025-10-03 15:58:22.128215,0.22005345869634219
283,0.229276,2025-10-03 15:58:30.110758,0.2189531914028605
284,0.3879135,2025-10-03 15:58:36.788835,0.2178584254458462
285,0.3854135,2025-10-03 15:58:37.419595,0.21676913331861697
286,0.3879135,2025-10-03 15:58:38.048784,0.21568528765202388
287,0.3854135,2025-10-03 15:58:38.676331,0.21460686121376377
288,0.3854135,2025-10-03 15:58:39.327490,0.21353382690769496
289,0.3854143333,2025-10-03 15:58:39.954921,0.21246615777315647
290,0.3879135,2025-10-03 15:58:40.582407,0.2114038269842907
291,0.3854135,2025-10-03 15:58:41.209951,0.21034680784936924
292,0.3879135,2025-10-03 15:58:41.837623,0.20929507381012238
293,0.3854135,2025-10-03 15:58:42.465636,0.20824859844107177
294,0.3854135,2025-10-03 15:58:43.116014,0.2072073554488664
295,0.3879135,2025-10-03 15:58:43.746393,0.20617131867162206
296,0.3854135,2025-10-03 15:58:44.372871,0.20514046207826395
297,0.3879135,2025-10-03 15:58:45.001413,0.20411475976787263
298,0.3854135,2025-10-03 15:58:45.629171,0.20309418596903328
299,0.2811865,2025-10-03 15:58:46.521695,0.20207871503918812
300,0.3879135,2025-10-03 15:58:47.459161,0.20106832146399217
301,0.3879135,2025-10-03 15:58:48.100139,0.2000629798566722
302,0.3879135,2025-10-03 15:58:48.727620,0.19906266495738884
303,0.2975250667,2025-10-03 15:58:49.775850,0.1980673516326019
304,0.3829135,2025-10-03 15:58:50.867788,0.19707701487443888
305,0.2196508333,2025-10-03 15:58:57.855353,0.19609162980006667
306,0.3904135,2025-10-03 15:59:04.713361,0.19511117165106634
307,0.3854135,2025-10-03 15:59:05.347027,0.194135615792811
308,0.3904135,2025-10-03 15:59:05.975450,0.19316493771384693
309,0.3854135,2025-10-03 15:59:06.603686,0.1921991130252777
310,0.3854135,2025-10-03 15:59:07.233518,0.19123811746015132
311,0.3854135,2025-10-03 15:59:07.862331,0.19028192687285056
312,0.282994,2025-10-03 15:59:08.921582,0.18933051723848632
313,0.3829143333,2025-10-03 15:59:10.182291,0.1883838646522939
314,0.3854135,2025-10-03 15:59:10.809277,0.18744194532903244
315,0.3829135,2025-10-03 15:59:11.436177,0.18650473560238728
316,0.2570693333,2025-10-03 15:59:12.759281,0.18557221192437534
317,0.3854135,2025-10-03 15:59:14.153628,0.18464435086475348
318,0.3404032667,2025-10-03 15:59:15.411497,0.1837211291104297
319,0.3854135,2025-10-03 15:59:16.696225,0.18280252346487755
320,0.3854135,2025-10-03 15:59:17.323202,0.18188851084755317
321,0.1988691667,2025-10-03 15:59:22.290432,0.1809790682933154
322,0.3854135,2025-10-03 15:59:28.244755,0.18007417295184883
323,0.3879135,2025-10-03 15:59:28.881333,0.17917380208708958
324,0.3829135,2025-10-03 15:59:29.515056,0.17827793307665413
325,0.2430748667,2025-10-03 15:59:34.248139,0.17738654341127086
326,0.3854135,2025-10-03 15:59:38.583339,0.1764996106942145
327,0.3879135,2025-10-03 15:59:39.213223,0.17561711264074342
328,0.3879135,2025-10-03 15:59:39.840243,0.17473902707753972
329,0.3854143333,2025-10-03 15:59:40.470038,0.173865331942152
330,0.3904135,2025-10-03 15:59:41.100564,0.17299600528244125
331,0.3854135,2025-10-03 15:59:41.729988,0.17213102525602905
332,0.3879135,2025-10-03 15:59:42.358436,0.1712703701297489
333,0.3854135,2025-10-03 15:59:42.984973,0.17041401827910016
334,0.3854143333,2025-10-03 15:59:43.637309,0.16956194818770465
335,0.3854135,2025-10-03 15:59:44.268064,0.1687141384467661
336,0.3854135,2025-10-03 15:59:44.901371,0.16787056775453227
337,0.3854135,2025-10-03 15:59:45.529695,0.16703121491575962
338,0.2779639667,2025-10-03 15:59:47.303273,0.16619605884118083
339,0.2064933333,2025-10-03 15:59:50.909445,0.1653650785469749
340,0.3854135,2025-10-03 15:59:54.197775,0.16453825315424003
341,0.213965,2025-10-03 16:00:03.465324,0.16371556188846884
342,0.208965,2025-10-03 16:00:33.613121,0.1628969840790265
343,0.3879143333,2025-10-03 16:00:42.522288,0.16208249915863138
344,0.3854135,2025-10-03 16:00:43.204506,0.1612720866628382
345,0.3854135,2025-10-03 16:00:43.832971,0.16046572622952401
346,0.3854143333,2025-10-03 16:00:44.461240,0.1596633975983764
347,0.3829135,2025-10-03 16:00:45.088380,0.1588650806103845
348,0.3879135,2025-10-03 16:00:45.717987,0.1580707552073326
349,0.2872760833,2025-10-03 16:00:46.599835,0.15728040143129593
350,0.3854135,2025-10-03 16:00:47.568802,0.15649399942413944
351,0.3879135,2025-10-03 16:00:48.199080,0.15571152942701874
352,0.3829135,2025-10-03 16:00:48.828227,0.15493297177988366
353,0.3854143333,2025-10-03 16:00:49.456603,0.15415830692098423
354,0.3308974333,2025-10-03 16:00:50.453809,0.15338751538637932
355,0.3879135,2025-10-03 16:00:51.521397,0.15262057780944743
356,0.3879135,2025-10-03 16:00:52.149350,0.1518574749204002
357,0.3879135,2025-10-03 16:00:52.778901,0.15109818754579818
358,0.3854135,2025-10-03 16:00:53.412992,0.15034269660806918
359,0.3879135,2025-10-03 16:00:54.041014,0.14959098312502883
360,0.3854135,2025-10-03 16:00:54.673900,0.14884302820940368
361,0.3879135,2025-10-03 16:00:55.306314,0.14809881306835665
362,0.3854135,2025-10-03 16:00:55.933257,0.14735831900301485
363,0.3879135,2025-10-03 16:00:56.562746,0.14662152740799977
364,0.3854135,2025-10-03 16:00:57.193230,0.1458884197709598
365,0.3854135,2025-10-03 16:00:57.821166,0.14515897767210498
366,0.3854135,2025-10-03 16:00:58.450364,0.14443318278374445
367,0.3854135,2025-10-03 16:00:59.081077,0.14371101686982574
368,0.3904143333,2025-10-03 16:00:59.711272,0.14299246178547662
369,0.3854135,2025-10-03 16:01:00.341721,0.14227749947654922
370,0.3879135,2025-10-03 16:01:00.992937,0.14156611197916646
371,0.3879135,2025-10-03 16:01:01.647058,0.14085828141927062
372,0.3829135,2025-10-03 16:01:02.275706,0.14015399001217427
373,0.3854135,2025-10-03 16:01:03.039355,0.1394532200621134
374,0.3879135,2025-10-03 16:01:03.685136,0.13875595396180282
375,0.3804135,2025-10-03 16:01:04.379131,0.1380621741919938
376,0.3829135,2025-10-03 16:01:05.023335,0.13737186332103382
377,0.3829135,2025-10-03 16:01:05.659816,0.13668500400442865
378,0.3177781,2025-10-03 16:01:07.276346,0.1360015789844065
379,0.3904135,2025-10-03 16:01:08.392147,0.13532157108948448
380,0.3854135,2025-10-03 16:01:09.025709,0.13464496323403705
381,0.3904135,2025-10-03 16:01:09.656213,0.13397173841786686
382,0.3854135,2025-10-03 16:01:10.285077,0.13330187972577753
383,0.3904135,2025-10-03 16:01:10.916413,0.13263537032714864
384,0.3073879667,2025-10-03 16:01:12.407479,0.1319721934755129
385,0.2847325,2025-10-03 16:01:16.159635,0.13131233250813534
386,0.3879135,2025-10-03 16:01:18.851527,0.13065577084559465
387,0.3854135,2025-10-03 16:01:19.481111,0.13000249199136668
388,0.3879143333,2025-10-03 16:01:20.111742,0.12935247953140985
389,0.2802401,2025-10-03 16:01:24.532782,0.1287057171337528
390,0.3879135,2025-10-03 16:01:28.364422,0.12806218854808404
391,0.3879135,2025-10-03 16:01:28.992637,0.12742187760534363
392,0.3879135,2025-10-03 16:01:29.620545,0.1267847682173169
393,0.3879135,2025-10-03 16:01:30.251989,0.1261508443762303
394,0.3879135,2025-10-03 16:01:30.880432,0.12552009015434915
395,0.3879135,2025-10-03 16:01:31.508101,0.1248924897035774
396,0.3879135,2025-10-03 16:01:32.135592,0.12426802725505952
397,0.3829143333,2025-10-03 16:01:32.763844,0.12364668711878422
398,0.3854135,2025-10-03 16:01:33.392393,0.1230284536831903
399,0.3854135,2025-10-03 16:01:34.023374,0.12241331141477435
400,0.3854135,2025-10-03 16:01:34.655414,0.12180124485770048
401,0.3879135,2025-10-03 16:01:35.297528,0.12119223863341198
402,0.3879135,2025-10-03 16:01:35.995003,0.12058627744024493
403,0.3077395667,2025-10-03 16:01:37.226351,0.1199833460530437
404,0.3854135,2025-10-03 16:01:38.163402,0.11938342932277848
405,0.3879135,2025-10-03 16:01:38.791866,0.1187865121761646
406,0.3854135,2025-10-03 16:01:39.420521,0.11819257961528377
407,0.3879135,2025-10-03 16:01:40.048530,0.11760161671720736
408,0.3879135,2025-10-03 16:01:40.677624,0.11701360863362131
409,0.3879143333,2025-10-03 16:01:41.310016,0.11642854059045321
410,0.3879135,2025-10-03 16:01:41.938825,0.11584639788750095
411,0.3879135,2025-10-03 16:01:42.566603,0.11526716589806345
412,0.3879135,2025-10-03 16:01:43.195678,0.11469083006857313
413,0.3829135,2025-10-03 16:01:43.824446,0.11411737591823026
414,0.3879135,2025-10-03 16:01:44.453492,0.11354678903863911
415,0.3854135,2025-10-03 16:01:45.081469,0.11297905509344591
416,0.3879135,2025-10-03 16:01:45.709310,0.11241415981797868
417,0.3854135,2025-10-03 16:01:46.337263,0.1118520890188888
418,0.3854135,2025-10-03 16:01:46.966628,0.11129282857379436
419,0.3854135,2025-10-03 16:01:47.595013,0.11073636443092538
