SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
6,883,500,7,9,1,200,89,100,1,1,0.1758
8,868,250,5,16,0,200,49,120,1,1,0.1758
10,865,125,5,5,0,200,9,80,1,8,0.1752
9,886,125,8,13,0,200,55,100,1,1,0.1751
8,860,125,7,16,0,200,25,120,1,1,0.1751
10,877,250,5,16,0,200,83,120,1,1,0.1742
7,865,125,5,5,0,200,23,80,1,1,0.1742
7,865,500,7,5,0,200,23,80,1,1,0.1741
7,868,125,7,11,0,200,46,100,1,1,0.1737
6,868,125,6,11,1,200,46,100,1,1,0.1736
9,884,250,5,14,0,200,83,120,1,1,0.1733
9,865,125,5,5,0,200,9,80,1,7,0.1733
7,870,125,5,10,0,200,56,100,1,1,0.1732
9,868,125,6,11,0,200,46,100,1,1,0.1728
7,868,500,8,11,0,200,46,100,1,2,0.1722
6,865,125,8,5,1,200,9,80,1,6,0.1719
9,868,125,7,11,0,200,46,100,1,1,0.1714
6,865,250,8,5,1,200,9,80,1,9,0.1704
9,873,500,8,11,0,200,6,100,1,1,0.1690
6,865,125,7,5,1,200,9,80,1,7,0.1689
6,867,500,8,13,1,200,100,100,1,1,0.1687
10,885,125,5,13,0,200,63,100,1,1,0.1687
8,865,250,8,5,0,200,9,80,1,6,0.1687
9,865,125,5,5,0,200,23,80,1,1,0.1687
8,865,250,7,5,0,200,9,80,1,8,0.1685
7,877,250,6,10,0,200,75,100,1,1,0.1685
10,868,125,7,11,0,200,46,100,1,1,0.1685
9,865,125,7,5,0,200,23,80,1,1,0.1684
8,865,125,8,5,0,200,9,80,1,8,0.1683
8,868,250,5,11,0,200,46,100,1,1,0.1675
7,865,250,6,5,0,200,9,80,1,8,0.1656
10,871,250,7,20,0,200,83,140,1,1,0.1656
10,868,125,8,11,0,200,46,100,1,1,0.1652
9,887,500,7,20,0,200,64,140,1,1,0.1648
8,868,500,6,11,0,200,46,100,1,2,0.1648
11,871,125,5,11,0,200,14,100,1,1,0.1647
8,865,125,5,5,0,200,23,80,1,1,0.1644
7,865,125,5,5,0,200,9,80,1,9,0.1643
6,868,250,6,11,1,200,46,100,1,1,0.1640
11,883,500,8,14,0,200,11,120,1,1,0.1635
8,865,250,5,5,0,200,9,80,1,7,0.1633
8,865,250,7,5,0,200,23,80,1,1,0.1631
7,881,125,5,8,0,200,11,100,1,1,0.1631
8,865,125,6,5,0,200,9,80,1,8,0.1624
7,865,125,6,5,0,200,9,80,1,7,0.1617
7,863,500,6,7,0,200,43,80,1,1,0.1613
9,867,125,5,9,0,200,10,100,1,1,0.1612
9,865,250,7,15,0,200,32,120,1,1,0.1612
7,868,250,6,11,0,200,46,100,1,2,0.1610
7,865,250,8,5,0,200,9,80,1,7,0.1610
8,881,125,5,2,0,200,47,80,1,1,0.1608
8,868,250,7,11,0,200,46,100,1,1,0.1607
6,865,125,7,5,1,200,23,80,1,1,0.1596
10,865,125,6,5,0,200,23,80,1,1,0.1593
7,868,250,7,11,0,200,46,100,1,1,0.1589
7,883,500,7,4,0,200,22,80,1,1,0.1587
10,875,250,8,13,0,200,40,100,1,1,0.1587
6,889,125,5,4,1,200,14,80,1,1,0.1587
6,885,125,6,8,1,200,34,100,1,1,0.1587
7,866,250,6,7,0,200,54,80,1,1,0.1584
8,878,125,5,9,0,200,85,100,1,1,0.1574
7,865,125,7,5,0,200,23,80,1,1,0.1572
7,865,250,7,5,0,200,23,80,1,1,0.1564
7,863,250,8,7,0,200,27,80,1,1,0.1563
7,868,125,8,11,0,200,46,100,1,1,0.1562
7,865,500,8,5,0,200,23,80,1,1,0.1562
9,865,250,8,5,0,200,9,80,1,6,0.1558
10,885,250,5,12,0,200,97,100,1,1,0.1558
7,865,125,8,5,0,200,9,80,1,7,0.1555
8,889,500,8,11,0,200,41,100,1,1,0.1554
8,865,500,8,5,0,200,9,80,1,7,0.1550
7,882,500,7,7,0,200,59,80,1,1,0.1549
11,865,125,5,5,0,200,9,80,1,5,0.1546
6,871,125,7,8,1,200,22,100,1,1,0.1541
10,868,125,5,11,0,200,46,100,1,1,0.1539
10,865,125,7,5,0,200,9,80,1,7,0.1538
8,863,250,8,7,0,200,54,80,1,1,0.1536
8,865,500,7,5,0,200,23,80,1,1,0.1534
7,890,500,7,2,0,200,26,80,1,1,0.1533
9,868,500,6,11,0,200,46,100,1,1,0.1521
8,869,500,7,14,0,200,60,120,1,1,0.1519
8,864,125,7,4,0,200,31,80,1,1,0.1514
7,867,250,5,14,0,200,90,120,1,1,0.1513
10,865,125,6,5,0,200,9,80,1,6,0.1513
8,865,250,6,5,0,200,9,80,1,6,0.1508
7,865,250,7,5,0,200,9,80,1,8,0.1501
8,868,250,7,9,0,200,84,100,1,1,0.1497
7,865,125,8,5,0,200,23,80,1,1,0.1492
7,883,125,6,4,0,200,85,80,1,1,0.1485
9,868,250,6,11,0,200,46,100,1,2,0.1482
8,890,250,6,12,0,200,91,100,1,1,0.1481
9,872,125,6,5,0,200,86,80,1,1,0.1477
8,865,500,6,5,0,200,9,80,1,9,0.1475
9,865,125,8,5,0,200,23,80,1,1,0.1473
9,865,250,7,5,0,200,23,80,1,1,0.1471
10,868,500,6,11,0,200,46,100,1,1,0.1470
8,865,500,5,5,0,200,23,80,1,1,0.1469
9,882,250,8,10,0,200,75,100,1,1,0.1468
9,874,500,8,10,0,200,67,100,1,1,0.1468
8,865,250,5,5,0,200,23,80,1,1,0.1468
10,883,125,5,11,0,200,66,100,1,1,0.1467
6,873,125,8,6,1,200,90,80,1,1,0.1465
9,865,500,5,5,0,200,9,80,1,6,0.1464
11,864,250,5,14,0,200,52,120,1,1,0.1460
9,865,250,7,5,0,200,9,80,1,6,0.1455
6,865,125,8,6,1,200,98,80,1,1,0.1444
10,870,125,6,10,0,200,73,100,1,1,0.1443
8,877,125,7,5,0,200,39,80,1,1,0.1443
11,888,250,7,20,0,200,82,140,1,1,0.1442
9,865,125,8,5,0,200,9,80,1,7,0.1438
8,886,125,6,8,0,200,86,100,1,1,0.1437
6,881,125,7,4,1,200,100,80,1,1,0.1436
8,887,250,8,10,0,200,41,100,1,1,0.1433
11,880,500,7,12,0,200,34,100,1,1,0.1425
10,887,250,5,13,0,200,67,100,1,1,0.1417
8,865,250,6,5,0,200,23,80,1,1,0.1410
6,888,250,8,2,1,200,33,80,1,1,0.1406
8,865,250,8,5,0,200,23,80,1,1,0.1400
11,868,125,8,11,0,200,46,100,1,1,0.1399
9,865,250,6,5,0,200,9,80,1,7,0.1397
8,864,500,5,8,0,200,36,100,1,1,0.1394
10,868,500,8,11,0,200,46,100,1,2,0.1389
9,865,250,5,5,0,200,23,80,1,1,0.1389
10,870,500,8,14,0,200,46,120,1,1,0.1389
10,865,250,5,5,0,200,9,80,1,7,0.1383
6,865,125,6,5,1,200,9,80,1,8,0.1383
8,865,500,7,5,0,200,9,80,1,7,0.1382
7,889,250,7,3,0,200,61,80,1,1,0.1377
11,868,125,7,11,0,200,46,100,1,1,0.1370
9,865,125,7,5,0,200,9,80,1,4,0.1368
9,882,250,8,6,0,200,70,80,1,1,0.1367
9,869,250,6,6,0,200,63,80,1,1,0.1362
9,865,250,5,5,0,200,9,80,1,7,0.1355
7,886,250,8,8,0,200,95,100,1,1,0.1353
11,880,500,5,13,0,200,58,100,1,1,0.1353
10,865,500,5,5,0,200,23,80,1,1,0.1351
10,868,250,8,11,0,200,46,100,1,1,0.1350
10,865,500,5,5,0,200,9,80,1,6,0.1346
10,881,500,7,15,0,200,58,120,1,1,0.1345
7,882,250,8,5,0,200,84,80,1,1,0.1339
9,868,250,5,11,0,200,46,100,1,1,0.1332
8,865,500,8,5,0,200,23,80,1,1,0.1332
9,865,500,6,5,0,200,9,80,1,7,0.1327
11,865,125,6,5,0,200,9,80,1,6,0.1323
10,865,250,7,5,0,200,9,80,1,5,0.1320
10,883,125,7,6,0,200,48,80,1,1,0.1320
11,865,125,8,5,0,200,23,80,1,1,0.1319
10,865,500,7,15,0,200,50,120,1,1,0.1319
8,864,500,8,11,0,200,81,100,1,1,0.1318
12,868,250,5,11,0,200,46,100,1,1,0.1318
8,865,500,6,5,0,200,23,80,1,1,0.1317
11,877,250,6,11,0,200,8,100,1,1,0.1308
9,871,500,5,7,0,200,66,80,1,1,0.1306
7,865,250,8,5,0,200,23,80,1,1,0.1305
10,864,125,8,4,0,200,48,80,1,1,0.1301
10,861,500,6,11,0,200,26,100,1,1,0.1297
9,865,500,5,5,0,200,23,80,1,1,0.1293
10,865,500,6,5,0,200,9,80,1,5,0.1293
12,865,250,6,14,0,200,33,120,1,1,0.1291
11,861,125,5,9,0,200,28,100,1,1,0.1284
10,865,125,8,5,0,200,9,80,1,5,0.1284
11,865,125,6,5,0,200,23,80,1,1,0.1281
12,865,125,5,5,0,200,9,80,1,4,0.1278
10,865,500,7,5,0,200,9,80,1,6,0.1270
9,865,500,6,5,0,200,23,80,1,1,0.1270
7,885,500,6,2,0,200,54,80,1,1,0.1269
12,886,250,8,14,0,200,23,120,1,1,0.1265
10,875,500,5,13,0,200,65,100,1,1,0.1263
10,883,125,6,3,0,200,72,80,1,1,0.1259
11,860,125,7,10,0,200,65,100,1,1,0.1255
11,884,125,5,13,0,200,89,100,1,1,0.1255
10,865,250,6,5,0,200,9,80,1,6,0.1254
11,865,250,6,5,0,200,9,80,1,5,0.1244
9,865,500,8,5,0,200,9,80,1,5,0.1243
9,865,500,7,5,0,200,9,80,1,6,0.1243
9,874,500,7,10,0,200,70,100,1,1,0.1236
11,860,500,7,17,0,200,30,120,1,1,0.1235
10,875,250,7,4,0,200,81,80,1,1,0.1234
11,882,500,6,17,0,200,70,120,1,1,0.1229
11,868,125,6,11,0,200,46,100,1,2,0.1215
11,865,125,7,5,0,200,9,80,1,5,0.1212
9,862,500,6,9,0,200,57,100,1,1,0.1212
8,875,125,8,7,0,200,88,80,1,1,0.1212
12,865,125,7,5,0,200,9,80,1,5,0.1205
11,865,250,5,5,0,200,9,80,1,6,0.1202
10,865,250,8,5,0,200,23,80,1,1,0.1197
11,865,500,7,15,0,200,31,120,1,1,0.1193
11,868,250,7,11,0,200,46,100,1,1,0.1192
9,865,500,8,5,0,200,23,80,1,1,0.1187
10,865,250,7,7,0,200,70,80,1,1,0.1186
11,865,500,5,5,0,200,9,80,1,5,0.1182
12,865,125,5,5,0,200,23,80,1,1,0.1181
10,865,250,8,5,0,200,9,80,1,6,0.1180
6,863,250,5,5,1,200,80,80,1,1,0.1178
7,865,125,7,2,0,200,90,80,1,1,0.1175
10,870,500,8,4,0,200,55,80,1,1,0.1174
9,871,500,8,6,0,200,41,80,1,1,0.1164
12,865,250,5,5,0,200,9,80,1,5,0.1163
12,868,125,5,11,0,200,46,100,1,1,0.1159
12,865,125,6,5,0,200,23,80,1,1,0.1158
11,866,500,5,14,0,200,87,120,1,1,0.1150
11,889,250,5,2,0,200,75,80,1,1,0.1140
8,878,250,5,6,0,200,93,80,1,1,0.1136
10,865,250,7,5,0,200,23,80,1,1,0.1130
12,874,125,5,12,0,200,79,100,1,1,0.1127
11,865,250,8,5,0,200,23,80,1,1,0.1126
10,889,250,6,9,0,200,36,100,1,1,0.1120
11,865,125,7,5,0,200,23,80,1,1,0.1107
6,878,250,8,3,1,200,84,80,1,1,0.1100
11,867,125,8,15,0,200,75,120,1,1,0.1091
11,868,250,6,11,0,200,46,100,1,1,0.1091
6,883,125,8,5,1,200,98,80,1,1,0.1086
11,865,250,5,5,0,200,23,80,1,1,0.1085
12,889,500,6,15,0,200,68,120,1,1,0.1080
6,881,250,7,5,1,200,93,80,1,1,0.1059
11,867,125,5,4,0,200,64,80,1,1,0.1059
11,871,250,6,2,0,200,37,80,1,1,0.1054
12,865,500,5,5,0,200,9,80,1,4,0.1052
12,861,500,6,15,0,200,70,120,1,1,0.1048
12,865,500,6,5,0,200,9,80,1,4,0.1042
11,865,125,8,5,0,200,9,80,1,5,0.1039
8,878,500,7,2,0,200,50,80,1,1,0.1021
10,880,125,7,6,0,200,99,80,1,1,0.1017
11,865,500,6,5,0,200,23,80,1,1,0.1017
12,865,125,6,5,0,200,9,80,1,5,0.1010
12,868,500,6,11,0,200,46,100,1,1,0.1007
10,868,500,5,11,0,200,46,100,1,1,0.1004
11,887,500,6,10,0,200,99,100,1,1,0.0995
11,865,500,7,5,0,200,9,80,1,4,0.0993
12,883,125,6,8,0,200,36,100,1,1,0.0992
11,861,125,8,7,0,200,37,80,1,1,0.0988
11,889,250,8,5,0,200,20,80,1,1,0.0987
12,865,250,7,5,0,200,9,80,1,4,0.0985
11,865,250,7,5,0,200,9,80,1,4,0.0984
9,861,500,5,3,0,200,90,80,1,1,0.0982
12,883,125,7,14,0,200,46,120,1,1,0.0976
11,865,500,8,5,0,200,9,80,1,5,0.0974
11,877,500,5,5,0,200,35,80,1,1,0.0962
11,865,250,8,5,0,200,9,80,1,4,0.0940
11,865,500,6,5,0,200,9,80,1,5,0.0927
11,865,500,8,5,0,200,23,80,1,1,0.0924
10,867,125,8,2,0,200,82,80,1,1,0.0923
12,865,250,6,5,0,200,23,80,1,1,0.0921
12,865,250,6,5,0,200,9,80,1,5,0.0914
12,868,125,8,11,0,200,46,100,1,2,0.0914
11,886,250,7,4,0,200,51,80,1,1,0.0911
9,875,500,7,3,0,200,37,80,1,1,0.0908
11,867,500,8,6,0,200,36,80,1,1,0.0907
10,865,500,8,5,0,200,9,80,1,5,0.0901
11,865,500,7,5,0,200,23,80,1,1,0.0899
10,865,500,6,5,0,200,23,80,1,1,0.0878
12,865,250,8,5,0,200,9,80,1,3,0.0875
11,867,250,8,4,0,200,69,80,1,1,0.0867
12,888,125,5,4,0,200,43,80,1,1,0.0860
11,860,250,7,5,0,200,89,80,1,1,0.0848
12,865,250,5,5,0,200,23,80,1,1,0.0847
12,868,500,5,11,0,200,46,100,1,2,0.0843
12,883,250,5,11,0,200,54,100,1,1,0.0835
12,868,250,8,11,0,200,46,100,1,2,0.0833
12,884,250,6,4,0,200,29,80,1,1,0.0833
12,865,500,5,5,0,200,23,80,1,1,0.0831
12,865,500,7,5,0,200,9,80,1,4,0.0827
12,865,250,7,5,0,200,23,80,1,1,0.0813
10,877,500,7,3,0,200,46,80,1,1,0.0808
12,864,500,8,5,0,200,17,80,1,1,0.0797
12,868,500,8,11,0,200,46,100,1,1,0.0751
12,865,125,8,5,0,200,9,80,1,5,0.0748
12,868,250,7,11,0,200,46,100,1,2,0.0740
12,865,500,8,5,0,200,9,80,1,4,0.0725
12,868,125,7,11,0,200,46,100,1,1,0.0696
12,865,250,8,5,0,200,23,80,1,1,0.0659
12,865,500,8,5,0,200,23,80,1,1,0.0658
12,887,500,7,2,0,200,6,80,1,1,0.0653
12,865,125,8,5,0,200,23,80,1,1,0.0599
12,890,500,7,4,0,200,82,80,1,1,0.0500
12,863,125,7,6,0,200,56,80,1,1,0.0471
12,887,500,7,3,0,200,75,80,1,1,0.0452
12,866,125,6,2,0,200,97,80,1,1,0.0098
