SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
8,863,250,8,17,0,200,71,120,1,1,0.1914
6,889,500,5,10,1,200,81,100,1,1,0.1904
10,886,250,8,20,0,200,13,140,1,2,0.1885
11,886,125,7,20,0,200,13,140,1,1,0.1877
6,882,500,7,2,1,200,62,80,1,1,0.1877
6,885,500,5,2,1,200,60,80,1,1,0.1875
6,888,250,7,17,1,200,54,120,1,1,0.1867
10,886,500,6,20,0,200,13,140,1,1,0.1858
11,886,125,8,20,0,200,13,140,1,1,0.1858
6,889,500,5,4,1,200,80,80,1,1,0.1852
6,888,500,5,9,1,200,88,100,1,1,0.1844
6,882,500,5,10,1,200,88,100,1,1,0.1842
10,886,250,5,20,0,200,13,140,1,1,0.1838
6,884,500,5,6,1,200,77,80,1,1,0.1834
6,876,500,5,9,1,200,81,100,1,1,0.1832
6,866,500,5,5,1,200,90,80,1,1,0.1827
6,863,500,7,15,1,200,84,120,1,1,0.1824
9,867,250,6,20,0,200,61,140,1,1,0.1820
6,878,500,5,8,1,200,79,100,1,1,0.1820
8,886,125,6,7,0,200,9,80,1,1,0.1816
8,863,500,5,16,0,200,49,120,1,1,0.1811
11,886,250,5,20,0,200,13,140,1,2,0.1806
7,861,500,7,15,0,200,90,120,1,1,0.1802
10,886,500,5,20,0,200,13,140,1,1,0.1799
9,887,250,8,17,0,200,33,120,1,1,0.1799
6,889,500,8,10,1,200,71,100,1,1,0.1791
11,886,500,8,20,0,200,13,140,1,1,0.1786
6,874,500,8,15,1,200,84,120,1,1,0.1782
9,890,250,5,13,0,200,29,100,1,1,0.1781
7,873,500,5,11,0,200,52,100,1,1,0.1778
6,862,500,8,13,1,200,89,100,1,1,0.1776
6,889,500,7,12,1,200,96,100,1,1,0.1775
6,890,125,8,20,1,200,71,140,1,1,0.1775
9,886,500,7,20,0,200,13,140,1,2,0.1768
7,879,500,8,5,0,200,19,80,1,1,0.1762
7,876,125,5,9,0,200,28,100,1,1,0.1753
12,886,250,6,20,0,200,13,140,1,2,0.1748
6,866,125,7,12,1,200,59,100,1,1,0.1742
6,866,500,5,2,1,200,92,80,1,1,0.1739
6,870,500,8,3,1,200,60,80,1,1,0.1734
9,871,500,5,20,0,200,92,140,1,1,0.1728
6,876,500,8,17,1,200,91,120,1,1,0.1719
6,887,500,5,10,1,200,99,100,1,1,0.1715
6,881,500,5,4,1,200,74,80,1,1,0.1713
