SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
10,872,250,5,14,0,200,34,120,1,1,0.3088
6,874,500,6,5,1,200,77,80,1,1,0.3087
6,880,500,6,12,1,200,93,100,1,1,0.3087
8,883,250,8,2,0,200,39,80,1,1,0.3082
7,877,250,7,2,0,200,22,80,1,1,0.3082
6,877,500,6,11,1,200,89,100,1,1,0.3082
6,882,500,5,2,1,200,72,80,1,1,0.3082
9,871,250,8,10,0,200,95,100,1,1,0.3082
6,880,250,8,12,1,200,53,100,1,1,0.3081
7,889,250,5,5,0,200,53,80,1,1,0.3080
7,865,250,6,4,0,200,24,80,1,1,0.3078
8,867,250,8,4,0,200,24,80,1,1,0.3077
7,876,250,8,11,0,200,72,100,1,1,0.3074
6,861,250,5,7,1,200,36,80,1,1,0.3072
7,886,250,6,11,0,200,94,100,1,1,0.3072
8,861,250,5,15,0,200,49,120,1,1,0.3071
7,886,250,5,8,0,200,53,100,1,1,0.3071
7,884,250,6,12,0,200,50,100,1,1,0.3070
7,888,250,7,11,0,200,92,100,1,1,0.3070
9,864,250,8,11,0,200,73,100,1,1,0.3068
9,876,250,8,4,0,200,73,80,1,1,0.3063
7,871,250,6,15,0,200,84,120,1,1,0.3063
7,874,500,5,8,0,200,40,100,1,1,0.3062
9,876,125,8,16,0,200,40,120,1,1,0.3060
9,874,125,6,8,0,200,33,100,1,1,0.3059
6,883,500,8,11,1,200,73,100,1,1,0.3058
6,889,500,7,15,1,200,93,120,1,1,0.3058
8,881,500,7,14,0,200,16,120,1,1,0.3057
7,871,250,6,4,0,200,41,80,1,1,0.3056
6,871,500,6,20,1,200,69,140,1,1,0.3055
10,867,250,7,9,0,200,16,100,1,1,0.3055
9,871,125,8,14,0,200,39,120,1,1,0.3051
8,876,250,6,6,0,200,79,80,1,1,0.3049
8,860,250,7,10,0,200,59,100,1,1,0.3048
8,883,250,8,4,0,200,71,80,1,1,0.3044
9,877,250,5,8,0,200,82,100,1,3,0.3043
7,887,500,8,12,0,200,49,100,1,1,0.3042
7,860,500,8,11,0,200,22,100,1,1,0.3040
6,889,250,5,6,1,200,58,80,1,1,0.3039
7,866,500,8,6,0,200,15,80,1,1,0.3038
8,868,125,5,15,0,200,61,120,1,1,0.3036
8,884,125,8,7,0,200,17,80,1,1,0.3036
8,872,125,8,17,0,200,9,120,1,1,0.3036
8,867,500,5,11,0,200,18,100,1,1,0.3034
6,890,500,6,20,1,200,71,140,1,1,0.3030
7,886,250,6,17,0,200,60,120,1,1,0.3030
9,873,250,5,13,0,200,80,100,1,1,0.3030
6,866,500,6,5,1,200,67,80,1,1,0.3026
10,874,250,6,4,0,200,10,80,1,1,0.3022
10,876,125,5,16,0,200,11,120,1,1,0.3022
9,889,250,5,7,0,200,85,80,1,1,0.3021
7,879,500,6,13,0,200,65,100,1,1,0.3019
8,871,250,5,7,0,200,100,80,1,1,0.3018
9,884,250,8,14,0,200,18,120,1,1,0.3017
8,879,125,7,9,0,200,43,100,1,1,0.3016
8,887,125,7,6,0,200,15,80,1,1,0.3013
7,878,500,6,2,0,200,25,80,1,1,0.3013
9,864,125,7,16,0,200,22,120,1,1,0.3012
7,880,250,7,7,0,200,46,80,1,1,0.3009
10,867,250,6,15,0,200,31,120,1,1,0.3007
7,882,250,6,17,0,200,76,120,1,1,0.3007
8,885,125,6,8,0,200,15,100,1,1,0.3007
6,863,250,6,14,1,200,71,120,1,1,0.3007
7,870,500,8,5,0,200,40,80,1,1,0.3006
