iteration,reward,timestamp
1,0.2164,2026-01-28 23:50:38
2,0.1086,2026-01-28 23:50:38
3,0.1094,2026-01-28 23:50:38
4,0.1517,2026-01-28 23:50:38
5,0.1336,2026-01-28 23:50:38
6,0.1187,2026-01-28 23:50:38
7,0.2088,2026-01-28 23:50:38
8,0.2032,2026-01-28 23:50:38
9,0.1641,2026-01-28 23:50:38
10,0.1305,2026-01-28 23:50:38
11,0.1524,2026-01-28 23:50:38
12,0.1204,2026-01-28 23:50:38
13,0.2125,2026-01-28 23:50:38
14,0.1388,2026-01-28 23:50:38
15,0.1756,2026-01-28 23:50:38
16,0.2036,2026-01-28 23:50:38
17,0.2097,2026-01-28 23:50:38
18,0.1597,2026-01-28 23:50:38
19,0.1733,2026-01-28 23:50:38
20,0.0583,2026-01-28 23:50:38
21,0.2218,2026-01-28 23:50:38
22,0.1754,2026-01-28 23:50:38
23,0.0996,2026-01-28 23:50:38
24,0.1517,2026-01-28 23:50:38
25,0.1973,2026-01-28 23:50:38
26,0.1196,2026-01-28 23:50:38
27,0.2189,2026-01-28 23:50:38
28,0.2277,2026-01-28 23:50:38
29,0.1919,2026-01-28 23:50:38
30,0.2045,2026-01-28 23:50:38
31,0.1236,2026-01-28 23:50:38
32,0.1663,2026-01-28 23:50:38
33,0.0764,2026-01-28 23:50:38
34,0.1471,2026-01-28 23:50:38
35,0.2350,2026-01-28 23:50:38
36,0.1538,2026-01-28 23:50:38
37,0.1689,2026-01-28 23:50:38
38,0.1719,2026-01-28 23:50:38
39,0.1598,2026-01-28 23:50:38
40,0.1210,2026-01-28 23:50:38
41,0.2057,2026-01-28 23:50:38
42,0.1498,2026-01-28 23:50:38
43,0.1946,2026-01-28 23:50:38
44,0.0844,2026-01-28 23:50:38
45,0.2312,2026-01-28 23:50:38
46,0.2116,2026-01-28 23:50:38
47,0.1343,2026-01-28 23:50:38
48,0.2461,2026-01-28 23:50:38
49,0.1094,2026-01-28 23:50:38
50,0.0897,2026-01-28 23:50:38
51,0.0441,2026-01-28 23:50:38
52,0.0827,2026-01-28 23:50:38
53,0.1585,2026-01-28 23:50:38
54,0.1806,2026-01-28 23:50:38
55,0.0730,2026-01-28 23:50:38
56,0.1657,2026-01-28 23:50:38
57,0.1452,2026-01-28 23:50:38
58,0.0891,2026-01-28 23:50:38
59,0.0625,2026-01-28 23:50:38
60,0.1691,2026-01-28 23:50:38
61,0.1577,2026-01-28 23:50:38
62,0.1205,2026-01-28 23:50:38
63,0.2380,2026-01-28 23:50:38
64,0.1006,2026-01-28 23:50:38
65,0.1080,2026-01-28 23:50:38
66,0.1534,2026-01-28 23:50:38
67,0.1114,2026-01-28 23:50:38
68,0.2017,2026-01-28 23:50:38
69,0.1533,2026-01-28 23:50:38
70,0.1662,2026-01-28 23:50:38
71,0.1694,2026-01-28 23:50:38
72,0.1210,2026-01-28 23:50:38
73,0.0792,2026-01-28 23:50:38
74,0.1645,2026-01-28 23:50:38
75,0.1517,2026-01-28 23:50:38
76,0.1564,2026-01-28 23:50:38
77,0.2379,2026-01-28 23:50:38
78,0.1350,2026-01-28 23:50:38
79,0.0865,2026-01-28 23:50:38
80,0.1460,2026-01-28 23:50:38
81,0.0965,2026-01-28 23:50:38
82,0.1718,2026-01-28 23:50:38
83,0.1115,2026-01-28 23:50:38
84,0.1663,2026-01-28 23:50:38
85,0.1810,2026-01-28 23:50:38
86,0.0986,2026-01-28 23:50:38
87,0.1444,2026-01-28 23:50:38
88,0.1158,2026-01-28 23:50:38
89,0.1824,2026-01-28 23:50:38
90,0.1357,2026-01-28 23:50:38
91,0.1735,2026-01-28 23:50:38
92,0.1343,2026-01-28 23:50:38
93,0.1743,2026-01-28 23:50:38
94,0.1688,2026-01-28 23:50:38
95,0.1262,2026-01-28 23:50:38
96,0.1366,2026-01-28 23:50:38
97,0.2422,2026-01-28 23:50:38
98,0.2405,2026-01-28 23:50:38
99,0.1619,2026-01-28 23:50:38
100,0.1041,2026-01-28 23:50:38
101,0.1131,2026-01-28 23:50:38
102,0.1679,2026-01-28 23:50:38
103,0.1401,2026-01-28 23:50:38
104,0.0590,2026-01-28 23:50:38
105,0.1998,2026-01-28 23:50:38
106,0.2236,2026-01-28 23:50:38
107,0.1548,2026-01-28 23:50:38
108,0.2366,2026-01-28 23:50:38
109,0.1055,2026-01-28 23:50:38
110,0.1175,2026-01-28 23:50:38
111,0.1249,2026-01-28 23:50:38
112,0.1865,2026-01-28 23:50:38
113,0.2254,2026-01-28 23:50:38
114,0.0361,2026-01-28 23:50:38
115,0.1567,2026-01-28 23:50:38
116,0.1599,2026-01-28 23:50:38
117,0.1922,2026-01-28 23:50:38
118,0.1295,2026-01-28 23:50:38
119,0.1615,2026-01-28 23:50:38
120,0.1191,2026-01-28 23:50:38
121,0.1653,2026-01-28 23:50:38
122,0.2375,2026-01-28 23:50:38
123,0.1619,2026-01-28 23:50:38
124,0.1809,2026-01-28 23:50:38
125,0.1822,2026-01-28 23:50:38
126,0.0666,2026-01-28 23:50:38
127,0.1851,2026-01-28 23:50:38
128,0.1445,2026-01-28 23:50:38
129,0.0990,2026-01-28 23:50:38
130,0.1322,2026-01-28 23:50:38
131,0.0983,2026-01-28 23:50:38
