SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
9,875,125,8,16,0,200,18,120,1,8,0.2094
10,865,125,7,20,0,200,23,140,1,1,0.2094
8,875,125,6,16,0,200,18,120,1,8,0.2076
6,887,500,5,2,1,200,55,80,1,1,0.2072
7,875,125,6,16,0,200,18,120,1,9,0.2071
6,866,500,7,6,1,200,51,80,1,1,0.2070
9,864,125,8,17,0,200,75,120,1,1,0.2058
8,875,500,6,16,0,200,18,120,1,8,0.2057
8,883,125,5,17,0,200,100,120,1,1,0.2043
8,875,250,6,16,0,200,18,120,1,10,0.2019
6,869,500,8,3,1,200,35,80,1,1,0.2014
7,875,250,6,16,0,200,18,120,1,11,0.2012
9,875,125,6,16,0,200,18,120,1,11,0.2010
8,871,125,6,15,0,200,55,120,1,1,0.2004
7,875,500,8,16,0,200,18,120,1,12,0.1995
8,875,250,7,16,0,200,18,120,1,8,0.1995
8,874,125,7,16,0,200,51,120,1,1,0.1993
6,868,500,5,17,1,200,86,120,1,1,0.1987
6,872,250,5,6,1,200,26,80,1,1,0.1967
6,868,125,6,17,1,200,86,120,1,1,0.1966
6,875,125,8,16,1,200,18,120,1,10,0.1959
7,875,250,8,16,0,200,18,120,1,6,0.1955
8,875,500,7,16,0,200,18,120,1,7,0.1954
9,875,250,5,16,0,200,18,120,1,7,0.1950
8,875,125,8,16,0,200,18,120,1,9,0.1944
7,880,500,6,2,0,200,15,80,1,1,0.1944
9,875,125,7,16,0,200,18,120,1,9,0.1930
7,882,500,7,7,0,200,12,80,1,1,0.1925
6,870,500,6,17,1,200,91,120,1,1,0.1923
7,871,250,7,9,0,200,7,100,1,1,0.1923
6,865,250,8,16,1,200,41,120,1,1,0.1920
7,875,125,7,16,0,200,18,120,1,7,0.1912
6,877,125,5,3,1,200,12,80,1,1,0.1908
6,878,125,5,2,1,200,8,80,1,1,0.1907
7,865,250,7,15,0,200,11,120,1,1,0.1905
6,881,250,8,13,1,200,57,100,1,1,0.1899
6,868,500,5,14,1,200,89,120,1,1,0.1897
10,875,125,5,16,0,200,18,120,1,7,0.1897
9,879,125,5,9,0,200,9,100,1,1,0.1895
8,887,500,7,7,0,200,11,80,1,1,0.1879
6,888,250,6,11,1,200,43,100,1,1,0.1874
8,890,500,6,13,0,200,16,100,1,1,0.1872
8,885,500,5,10,0,200,20,100,1,1,0.1868
8,871,250,5,16,0,200,91,120,1,1,0.1858
10,875,125,6,16,0,200,18,120,1,6,0.1855
9,877,125,5,12,0,200,94,100,1,1,0.1853
11,875,125,7,16,0,200,18,120,1,5,0.1850
9,875,250,6,16,0,200,18,120,1,8,0.1847
6,875,250,6,13,1,200,51,100,1,1,0.1845
9,875,125,5,16,0,200,18,120,1,9,0.1844
8,879,250,8,12,0,200,26,100,1,1,0.1843
9,875,250,8,16,0,200,18,120,1,6,0.1839
6,884,500,7,14,1,200,82,120,1,1,0.1832
10,873,250,7,14,0,200,75,120,1,1,0.1826
8,860,250,8,9,0,200,24,100,1,1,0.1823
6,861,250,6,13,1,200,38,100,1,1,0.1818
10,875,250,5,16,0,200,18,120,1,4,0.1817
7,876,500,8,17,0,200,26,120,1,1,0.1815
6,889,500,6,4,1,200,73,80,1,1,0.1811
9,875,500,6,16,0,200,18,120,1,6,0.1810
6,865,250,7,8,1,200,38,100,1,1,0.1809
6,884,250,5,8,1,200,51,100,1,1,0.1804
8,863,250,6,17,0,200,98,120,1,1,0.1803
10,877,125,5,12,0,200,31,100,1,1,0.1799
7,875,250,7,16,0,200,18,120,1,6,0.1798
8,887,500,6,9,0,200,19,100,1,1,0.1798
8,884,250,7,14,0,200,29,120,1,1,0.1790
9,876,500,6,13,0,200,67,100,1,1,0.1787
9,880,250,6,16,0,200,50,120,1,1,0.1783
6,883,500,5,13,1,200,98,100,1,1,0.1772
6,875,250,8,16,1,200,18,120,1,12,0.1772
7,884,500,5,6,0,200,36,80,1,1,0.1769
6,880,500,8,13,1,200,95,100,1,1,0.1769
9,864,125,8,17,0,200,66,120,1,1,0.1768
8,876,125,6,9,0,200,73,100,1,1,0.1768
6,862,250,6,4,1,200,38,80,1,1,0.1768
10,875,250,6,16,0,200,18,120,1,7,0.1765
9,865,250,5,13,0,200,100,100,1,1,0.1764
9,877,500,5,14,0,200,11,120,1,1,0.1764
8,877,500,8,11,0,200,25,100,1,1,0.1762
6,878,500,5,13,1,200,93,100,1,1,0.1760
12,875,250,6,16,0,200,18,120,1,3,0.1758
10,875,250,7,16,0,200,18,120,1,6,0.1757
11,875,125,5,16,0,200,18,120,1,5,0.1756
7,881,125,5,11,0,200,66,100,1,1,0.1730
9,875,500,5,16,0,200,18,120,1,7,0.1722
6,862,500,8,5,1,200,73,80,1,1,0.1717
9,875,250,7,16,0,200,18,120,1,6,0.1716
7,872,250,8,17,0,200,64,120,1,1,0.1709
9,875,500,8,16,0,200,18,120,1,4,0.1705
7,889,125,6,13,0,200,69,100,1,1,0.1703
9,875,500,7,16,0,200,18,120,1,6,0.1693
9,883,125,7,16,0,200,44,120,1,1,0.1693
10,870,250,6,20,0,200,35,140,1,1,0.1690
9,890,500,6,20,0,200,49,140,1,1,0.1679
7,863,125,8,7,0,200,7,80,1,1,0.1678
8,887,500,6,15,0,200,94,120,1,1,0.1674
11,875,125,6,16,0,200,18,120,1,5,0.1672
11,869,125,5,11,0,200,42,100,1,1,0.1672
11,875,250,7,16,0,200,18,120,1,6,0.1671
10,882,250,8,20,0,200,99,140,1,1,0.1668
8,870,500,8,16,0,200,36,120,1,1,0.1665
6,881,250,7,17,1,200,87,120,1,1,0.1656
10,875,500,6,16,0,200,18,120,1,6,0.1652
8,883,250,7,9,0,200,94,100,1,1,0.1650
7,884,500,5,12,0,200,85,100,1,1,0.1643
10,875,125,7,16,0,200,18,120,1,6,0.1642
6,867,125,7,13,1,200,39,100,1,1,0.1635
10,875,250,8,16,0,200,18,120,1,7,0.1627
11,875,250,6,16,0,200,18,120,1,6,0.1603
7,861,500,5,6,0,200,46,80,1,1,0.1601
11,866,125,7,20,0,200,72,140,1,1,0.1599
9,877,250,8,8,0,200,82,100,1,1,0.1596
8,862,125,7,10,0,200,60,100,1,1,0.1587
10,864,250,5,12,0,200,35,100,1,1,0.1587
10,875,500,7,16,0,200,18,120,1,5,0.1581
9,890,250,8,11,0,200,60,100,1,1,0.1576
10,876,125,5,14,0,200,79,120,1,1,0.1570
11,875,250,6,10,0,200,28,100,1,1,0.1570
7,869,125,7,7,0,200,47,80,1,1,0.1563
7,884,125,6,9,0,200,60,100,1,1,0.1562
12,882,250,5,17,0,200,34,120,1,1,0.1553
12,875,125,7,16,0,200,18,120,1,5,0.1546
7,884,250,5,8,0,200,42,100,1,1,0.1546
8,875,125,7,5,0,200,68,80,1,1,0.1536
6,874,125,7,10,1,200,74,100,1,1,0.1528
8,867,250,8,4,0,200,27,80,1,1,0.1518
11,875,500,5,16,0,200,18,120,1,4,0.1513
8,873,250,5,8,0,200,27,100,1,1,0.1508
10,869,500,5,10,0,200,28,100,1,1,0.1499
8,884,500,5,12,0,200,69,100,1,1,0.1494
11,873,500,5,16,0,200,75,120,1,1,0.1494
6,884,250,5,5,1,200,94,80,1,1,0.1494
9,881,500,8,12,0,200,41,100,1,1,0.1485
11,875,125,8,16,0,200,18,120,1,7,0.1484
7,884,250,5,9,0,200,97,100,1,1,0.1484
8,889,125,6,5,0,200,29,80,1,1,0.1482
8,889,125,8,11,0,200,82,100,1,1,0.1476
9,872,125,7,6,0,200,63,80,1,1,0.1471
6,875,250,8,5,1,200,36,80,1,1,0.1454
11,861,500,8,12,0,200,36,100,1,1,0.1440
9,888,125,6,2,0,200,88,80,1,1,0.1440
11,875,250,5,16,0,200,18,120,1,7,0.1437
11,875,500,6,16,0,200,18,120,1,6,0.1420
10,890,125,8,4,0,200,90,80,1,1,0.1419
11,875,250,8,16,0,200,18,120,1,4,0.1417
8,865,250,5,8,0,200,96,100,1,1,0.1405
12,875,125,6,16,0,200,18,120,1,7,0.1388
11,876,500,5,11,0,200,44,100,1,1,0.1386
12,875,125,5,16,0,200,18,120,1,5,0.1384
11,862,125,6,16,0,200,83,120,1,1,0.1370
9,881,500,7,12,0,200,66,100,1,1,0.1369
9,868,250,5,8,0,200,82,100,1,1,0.1362
11,871,125,5,9,0,200,76,100,1,1,0.1358
10,864,125,6,3,0,200,7,80,1,1,0.1348
12,875,500,7,16,0,200,18,120,1,5,0.1345
12,875,250,5,16,0,200,18,120,1,4,0.1341
7,864,125,7,3,0,200,38,80,1,1,0.1331
10,875,500,5,16,0,200,18,120,1,4,0.1329
11,875,500,7,16,0,200,18,120,1,4,0.1328
11,878,250,8,13,0,200,52,100,1,1,0.1322
7,867,250,8,3,0,200,21,80,1,1,0.1314
6,878,125,5,3,1,200,81,80,1,1,0.1311
8,871,500,8,3,0,200,21,80,1,1,0.1305
10,886,500,7,9,0,200,44,100,1,1,0.1299
8,860,500,7,6,0,200,62,80,1,1,0.1297
12,886,125,7,10,0,200,7,100,1,1,0.1284
12,875,250,7,16,0,200,18,120,1,5,0.1278
7,870,250,6,4,0,200,35,80,1,1,0.1277
12,875,250,8,16,0,200,18,120,1,4,0.1268
12,869,500,7,17,0,200,93,120,1,1,0.1268
12,875,125,8,16,0,200,18,120,1,5,0.1260
6,866,125,8,5,1,200,26,80,1,1,0.1254
8,880,500,8,7,0,200,92,80,1,1,0.1252
10,875,500,8,16,0,200,18,120,1,4,0.1247
7,868,250,7,9,0,200,96,100,1,1,0.1243
10,881,500,8,16,0,200,94,120,1,1,0.1234
7,880,125,8,4,0,200,97,80,1,1,0.1223
9,878,250,7,10,0,200,95,100,1,1,0.1216
11,868,250,8,10,0,200,84,100,1,1,0.1216
10,863,250,5,3,0,200,27,80,1,1,0.1213
12,875,500,5,16,0,200,18,120,1,3,0.1213
7,885,500,6,5,0,200,100,80,1,1,0.1199
10,866,500,5,13,0,200,39,100,1,1,0.1192
10,874,250,7,2,0,200,14,80,1,1,0.1184
10,888,500,8,8,0,200,65,100,1,1,0.1179
11,874,125,6,13,0,200,81,100,1,1,0.1177
9,885,250,7,2,0,200,94,80,1,1,0.1173
12,875,500,8,16,0,200,18,120,1,5,0.1147
12,888,125,8,14,0,200,21,120,1,1,0.1146
11,870,125,7,6,0,200,25,80,1,1,0.1140
10,864,250,5,4,0,200,38,80,1,1,0.1128
12,865,250,6,16,0,200,82,120,1,1,0.1104
10,862,125,6,2,0,200,74,80,1,1,0.1096
11,875,500,8,16,0,200,18,120,1,5,0.1091
12,871,250,7,12,0,200,39,100,1,1,0.1088
12,875,500,6,16,0,200,18,120,1,5,0.1087
12,871,250,6,17,0,200,60,120,1,1,0.1066
9,882,500,8,5,0,200,8,80,1,1,0.1039
10,889,500,6,3,0,200,67,80,1,1,0.1018
10,864,500,7,3,0,200,94,80,1,1,0.1016
12,876,500,5,12,0,200,51,100,1,1,0.1015
11,887,500,7,10,0,200,35,100,1,1,0.0978
9,887,500,8,3,0,200,81,80,1,1,0.0974
10,862,125,7,2,0,200,86,80,1,1,0.0972
12,867,125,5,3,0,200,37,80,1,1,0.0937
12,887,250,6,6,0,200,33,80,1,1,0.0928
11,881,500,7,14,0,200,55,120,1,1,0.0900
12,878,500,5,9,0,200,89,100,1,1,0.0760
12,876,250,8,3,0,200,67,80,1,1,0.0715
12,884,250,5,2,0,200,71,80,1,1,0.0467
