iteration,reward,timestamp
1,0.2691,2026-01-28 14:52:37
2,0.1254,2026-01-28 14:52:41
3,0.3168,2026-01-28 14:52:46
4,0.2650,2026-01-28 14:52:47
5,0.2178,2026-01-28 14:52:50
6,0.1963,2026-01-28 14:52:55
7,0.3571,2026-01-28 14:52:58
8,0.2135,2026-01-28 14:53:02
9,0.2675,2026-01-28 14:53:09
10,0.2988,2026-01-28 14:53:12
11,0.2178,2026-01-28 14:53:14
12,0.3005,2026-01-28 14:53:16
13,0.1612,2026-01-28 14:53:19
14,0.2744,2026-01-28 14:53:22
15,0.3122,2026-01-28 14:53:24
16,0.1657,2026-01-28 14:53:32
17,0.2518,2026-01-28 14:53:40
18,0.2392,2026-01-28 14:53:45
19,0.2175,2026-01-28 14:53:52
20,0.2715,2026-01-28 14:53:56
21,0.2904,2026-01-28 14:53:57
22,0.2529,2026-01-28 14:53:59
23,0.3225,2026-01-28 14:54:01
24,0.2555,2026-01-28 14:54:02
25,0.2153,2026-01-28 14:54:04
26,0.2728,2026-01-28 14:54:07
27,0.2526,2026-01-28 14:54:10
28,0.2826,2026-01-28 14:54:12
29,0.2963,2026-01-28 14:54:14
30,0.2641,2026-01-28 14:54:16
31,0.3425,2026-01-28 14:54:17
32,0.3162,2026-01-28 14:54:17
33,0.1110,2026-01-28 14:54:20
34,0.2495,2026-01-28 14:54:24
35,0.2495,2026-01-28 14:54:28
36,0.2581,2026-01-28 14:54:32
37,0.3054,2026-01-28 14:54:34
38,0.2721,2026-01-28 14:54:35
39,0.3046,2026-01-28 14:54:37
40,0.2251,2026-01-28 14:54:40
41,0.1260,2026-01-28 14:54:55
42,0.2838,2026-01-28 14:55:10
43,0.3115,2026-01-28 14:55:11
44,0.2539,2026-01-28 14:55:13
45,0.3588,2026-01-28 14:55:14
46,0.4219,2026-01-28 14:55:15
47,0.2397,2026-01-28 14:55:20
48,0.2459,2026-01-28 14:55:26
49,0.1634,2026-01-28 14:55:34
50,0.3822,2026-01-28 14:55:42
51,0.2538,2026-01-28 14:55:43
52,0.3003,2026-01-28 14:55:44
53,0.2850,2026-01-28 14:55:44
54,0.2774,2026-01-28 14:55:45
55,0.2321,2026-01-28 14:55:46
56,0.2156,2026-01-28 14:55:46
57,0.2605,2026-01-28 14:55:49
58,0.2447,2026-01-28 14:55:56
59,0.2168,2026-01-28 14:56:06
60,0.2963,2026-01-28 14:56:21
61,0.2655,2026-01-28 14:56:23
62,0.2348,2026-01-28 14:56:29
63,0.3083,2026-01-28 14:56:34
64,0.2471,2026-01-28 14:56:35
65,0.2262,2026-01-28 14:56:38
66,0.2836,2026-01-28 14:56:40
67,0.2304,2026-01-28 14:56:43
68,0.2515,2026-01-28 14:56:46
69,0.2947,2026-01-28 14:56:48
70,0.2509,2026-01-28 14:56:51
71,0.2986,2026-01-28 14:56:53
72,0.3137,2026-01-28 14:56:55
73,0.2356,2026-01-28 14:56:57
74,0.3012,2026-01-28 14:56:59
75,0.2844,2026-01-28 14:57:02
76,0.3015,2026-01-28 14:57:06
77,0.2234,2026-01-28 14:57:11
78,0.2569,2026-01-28 14:57:18
79,0.1783,2026-01-28 14:57:20
80,0.1838,2026-01-28 14:57:29
81,0.3103,2026-01-28 14:57:37
82,0.3085,2026-01-28 14:57:38
83,0.3334,2026-01-28 14:57:39
84,0.2752,2026-01-28 14:57:40
85,0.2113,2026-01-28 14:57:45
86,0.3572,2026-01-28 14:57:52
87,0.1494,2026-01-28 14:58:02
88,0.3115,2026-01-28 14:58:15
89,0.2675,2026-01-28 14:58:27
90,0.3032,2026-01-28 14:58:27
91,0.2723,2026-01-28 14:58:28
92,0.2491,2026-01-28 14:58:30
93,0.3103,2026-01-28 14:58:32
94,0.2788,2026-01-28 14:58:34
95,0.3279,2026-01-28 14:58:36
96,0.2972,2026-01-28 14:58:38
97,0.2957,2026-01-28 14:58:51
98,0.2698,2026-01-28 14:58:53
99,0.2768,2026-01-28 14:58:56
100,0.2742,2026-01-28 14:58:59
101,0.3300,2026-01-28 14:59:11
102,0.2942,2026-01-28 14:59:13
103,0.1591,2026-01-28 14:59:23
104,0.2768,2026-01-28 14:59:34
105,0.2579,2026-01-28 14:59:37
106,0.2866,2026-01-28 14:59:39
107,0.2946,2026-01-28 14:59:40
108,0.3280,2026-01-28 14:59:41
109,0.2931,2026-01-28 14:59:42
110,0.2677,2026-01-28 14:59:44
111,0.1626,2026-01-28 14:59:52
112,0.2215,2026-01-28 15:00:03
113,0.3159,2026-01-28 15:00:07
114,0.2356,2026-01-28 15:00:09
115,0.3335,2026-01-28 15:00:11
116,0.2519,2026-01-28 15:00:12
117,0.2704,2026-01-28 15:00:13
118,0.3111,2026-01-28 15:00:14
119,0.3282,2026-01-28 15:00:15
120,0.2110,2026-01-28 15:01:25
121,0.3098,2026-01-28 15:01:30
122,0.1838,2026-01-28 15:01:36
123,0.2796,2026-01-28 15:01:43
124,0.2588,2026-01-28 15:01:44
125,0.2276,2026-01-28 15:01:50
126,0.2526,2026-01-28 15:01:56
127,0.2108,2026-01-28 15:01:59
128,0.3035,2026-01-28 15:02:01
129,0.2824,2026-01-28 15:02:04
130,0.2374,2026-01-28 15:02:08
131,0.2819,2026-01-28 15:02:11
132,0.2770,2026-01-28 15:02:12
133,0.3061,2026-01-28 15:02:14
134,0.2401,2026-01-28 15:02:19
135,0.2953,2026-01-28 15:02:25
136,0.3160,2026-01-28 15:02:28
137,0.2934,2026-01-28 15:02:30
138,0.1832,2026-01-28 15:02:34
139,0.2490,2026-01-28 15:02:37
140,0.2532,2026-01-28 15:02:38
141,0.3072,2026-01-28 15:02:39
142,0.1842,2026-01-28 15:02:46
143,0.3483,2026-01-28 15:02:54
144,0.2156,2026-01-28 15:02:59
145,0.3133,2026-01-28 15:03:04
146,0.3303,2026-01-28 15:03:04
147,0.3002,2026-01-28 15:03:05
148,0.2339,2026-01-28 15:03:07
149,0.2830,2026-01-28 15:03:09
150,0.2705,2026-01-28 15:03:11
151,0.3807,2026-01-28 15:03:12
152,0.2859,2026-01-28 15:03:12
153,0.2948,2026-01-28 15:03:14
154,0.2421,2026-01-28 15:03:17
155,0.2402,2026-01-28 15:03:18
156,0.2835,2026-01-28 15:03:20
157,0.3162,2026-01-28 15:03:22
158,0.2789,2026-01-28 15:03:24
159,0.2997,2026-01-28 15:03:26
160,0.3099,2026-01-28 15:03:27
161,0.1843,2026-01-28 15:03:30
162,0.2800,2026-01-28 15:03:34
163,0.2869,2026-01-28 15:03:35
164,0.1858,2026-01-28 15:03:38
165,0.3042,2026-01-28 15:04:58
166,0.3740,2026-01-28 15:04:58
167,0.3715,2026-01-28 15:04:59
168,0.2752,2026-01-28 15:05:00
169,0.2819,2026-01-28 15:05:01
170,0.2209,2026-01-28 15:05:04
171,0.2638,2026-01-28 15:05:06
172,0.1435,2026-01-28 15:05:15
173,0.2663,2026-01-28 15:05:23
174,0.3336,2026-01-28 15:05:25
175,0.3157,2026-01-28 15:05:26
176,0.1973,2026-01-28 15:05:28
177,0.2462,2026-01-28 15:05:31
178,0.2676,2026-01-28 15:05:32
179,0.2370,2026-01-28 15:05:37
180,0.2998,2026-01-28 15:05:41
181,0.2911,2026-01-28 15:05:43
182,0.2015,2026-01-28 15:05:45
183,0.3185,2026-01-28 15:05:48
184,0.2651,2026-01-28 15:05:49
185,0.2813,2026-01-28 15:05:51
186,0.2737,2026-01-28 15:05:54
187,0.2382,2026-01-28 15:05:58
188,0.3110,2026-01-28 15:06:01
189,0.2912,2026-01-28 15:06:02
190,0.2265,2026-01-28 15:06:06
