SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
11,890,125,5,15,0,200,14,120,1,1,0.1618
8,866,125,7,4,0,200,36,80,1,1,0.1614
10,869,500,7,17,0,200,9,120,1,3,0.1612
6,875,250,6,16,1,200,99,120,1,1,0.1609
10,869,500,6,17,0,200,9,120,1,6,0.1599
6,865,125,7,6,1,200,11,80,1,1,0.1596
6,890,250,7,8,1,200,89,100,1,1,0.1595
9,869,125,6,6,0,200,69,80,1,1,0.1591
8,885,250,7,14,0,200,62,120,1,1,0.1583
12,869,250,6,17,0,200,9,120,1,4,0.1557
12,869,125,5,17,0,200,9,120,1,6,0.1553
9,883,500,7,15,0,200,66,120,1,1,0.1552
8,875,250,5,10,0,200,24,100,1,1,0.1547
12,869,125,8,17,0,200,9,120,1,5,0.1541
8,875,250,6,6,0,200,48,80,1,1,0.1539
12,869,125,6,17,0,200,9,120,1,6,0.1539
6,883,125,5,11,1,200,87,100,1,1,0.1536
8,880,125,6,3,0,200,31,80,1,1,0.1531
9,888,125,8,8,0,200,14,100,1,1,0.1528
7,890,125,8,3,0,200,69,80,1,1,0.1528
12,869,250,5,17,0,200,9,120,1,4,0.1527
8,883,125,8,4,0,200,70,80,1,1,0.1525
8,882,500,6,7,0,200,26,80,1,1,0.1524
11,869,500,8,17,0,200,9,120,1,5,0.1523
12,889,250,8,20,0,200,32,140,1,1,0.1517
7,878,125,8,6,0,200,25,80,1,1,0.1516
8,882,125,6,4,0,200,23,80,1,1,0.1511
12,869,125,7,17,0,200,9,120,1,3,0.1508
11,885,500,6,20,0,200,75,140,1,1,0.1495
12,869,250,8,17,0,200,9,120,1,3,0.1495
6,863,250,8,4,1,200,89,80,1,1,0.1493
6,865,250,5,7,1,200,53,80,1,1,0.1491
6,875,125,5,11,1,200,94,100,1,1,0.1489
11,874,125,6,10,0,200,45,100,1,1,0.1486
9,888,125,6,5,0,200,83,80,1,1,0.1486
10,864,250,5,9,0,200,34,100,1,1,0.1482
8,871,250,5,3,0,200,76,80,1,1,0.1477
11,869,250,5,17,0,200,9,120,1,6,0.1471
7,865,500,7,12,0,200,92,100,1,1,0.1467
7,871,250,7,6,0,200,61,80,1,1,0.1464
7,874,500,6,6,0,200,80,80,1,1,0.1454
7,867,250,6,4,0,200,38,80,1,1,0.1454
10,889,250,5,10,0,200,96,100,1,1,0.1448
12,869,500,8,17,0,200,9,120,1,3,0.1446
11,869,500,6,17,0,200,9,120,1,5,0.1436
9,885,500,8,15,0,200,42,120,1,1,0.1428
11,889,250,7,15,0,200,56,120,1,1,0.1422
12,863,250,6,20,0,200,16,140,1,1,0.1416
7,874,125,6,10,0,200,88,100,1,1,0.1412
7,868,250,5,3,0,200,92,80,1,1,0.1412
6,869,250,8,6,1,200,84,80,1,1,0.1404
7,862,250,8,2,0,200,23,80,1,1,0.1403
11,869,500,5,17,0,200,9,120,1,5,0.1401
11,874,125,5,4,0,200,35,80,1,1,0.1388
10,877,125,8,13,0,200,88,100,1,1,0.1377
7,867,500,7,4,0,200,58,80,1,1,0.1374
6,869,125,7,3,1,200,99,80,1,1,0.1371
12,869,500,5,17,0,200,9,120,1,3,0.1370
8,863,500,5,6,0,200,61,80,1,1,0.1370
6,887,125,8,2,1,200,70,80,1,1,0.1367
12,868,250,5,16,0,200,86,120,1,1,0.1355
6,888,250,7,5,1,200,79,80,1,1,0.1352
9,880,500,8,4,0,200,31,80,1,1,0.1350
8,863,500,6,13,0,200,42,100,1,1,0.1344
7,884,250,6,3,0,200,55,80,1,1,0.1340
7,881,500,5,4,0,200,68,80,1,1,0.1339
9,880,125,8,2,0,200,6,80,1,1,0.1337
8,889,500,5,11,0,200,60,100,1,1,0.1337
12,874,250,5,16,0,200,75,120,1,1,0.1332
7,870,125,5,2,0,200,27,80,1,1,0.1330
10,862,250,7,12,0,200,63,100,1,1,0.1325
11,864,250,7,15,0,200,94,120,1,1,0.1322
11,869,250,6,17,0,200,9,120,1,6,0.1309
11,869,500,7,17,0,200,9,120,1,5,0.1309
12,880,500,5,16,0,200,41,120,1,1,0.1308
8,868,250,5,5,0,200,28,80,1,1,0.1295
12,869,500,6,17,0,200,9,120,1,5,0.1294
12,869,250,7,17,0,200,9,120,1,5,0.1293
6,878,250,6,9,1,200,84,100,1,1,0.1289
12,869,500,7,17,0,200,9,120,1,4,0.1270
11,867,125,6,11,0,200,84,100,1,1,0.1256
12,867,500,8,13,0,200,57,100,1,1,0.1245
11,868,250,5,9,0,200,32,100,1,1,0.1236
10,861,500,6,10,0,200,69,100,1,1,0.1229
8,889,500,7,5,0,200,72,80,1,1,0.1208
10,866,500,7,12,0,200,67,100,1,1,0.1206
8,866,500,8,9,0,200,84,100,1,1,0.1197
8,884,125,8,3,0,200,47,80,1,1,0.1196
10,890,500,8,11,0,200,17,100,1,1,0.1172
9,862,250,8,5,0,200,87,80,1,1,0.1156
10,860,500,5,12,0,200,32,100,1,1,0.1153
8,868,250,8,3,0,200,37,80,1,1,0.1136
9,884,500,6,5,0,200,53,80,1,1,0.1132
8,880,500,7,9,0,200,92,100,1,1,0.1127
9,884,500,5,2,0,200,42,80,1,1,0.1126
11,866,250,6,8,0,200,15,100,1,1,0.1109
11,875,500,5,8,0,200,47,100,1,1,0.1107
6,865,125,7,8,1,200,95,100,1,1,0.1105
12,873,125,6,6,0,200,38,80,1,1,0.1088
10,879,250,8,5,0,200,9,80,1,1,0.1083
8,863,500,5,4,0,200,60,80,1,1,0.1079
6,888,125,5,2,1,200,87,80,1,1,0.1069
10,881,500,7,7,0,200,16,80,1,1,0.1063
11,860,250,8,13,0,200,91,100,1,1,0.1038
12,882,500,6,7,0,200,52,80,1,1,0.1010
10,869,125,8,2,0,200,88,80,1,1,0.0990
11,883,500,7,11,0,200,81,100,1,1,0.0987
9,884,500,7,6,0,200,93,80,1,1,0.0928
10,881,500,7,3,0,200,81,80,1,1,0.0921
9,876,500,6,5,0,200,54,80,1,1,0.0918
12,883,250,7,4,0,200,21,80,1,1,0.0871
12,869,500,8,15,0,200,52,120,1,1,0.0857
12,866,125,7,7,0,200,43,80,1,1,0.0829
12,878,500,5,3,0,200,55,80,1,1,0.0738
12,880,500,7,9,0,200,21,100,1,1,0.0693
12,876,125,7,16,0,200,80,120,1,1,0.0685
11,885,500,8,4,0,200,94,80,1,1,0.0677
12,881,250,8,10,0,200,59,100,1,1,0.0674
12,870,250,6,2,0,200,90,80,1,1,0.0574
12,870,125,5,8,0,200,100,100,1,1,0.0335
12,863,125,8,6,0,200,87,80,1,1,0.0274
