SF,FQ,BW,CR,TP,IH,HS,PL,CL,RT,count,reward
10,889,250,5,12,0,200,13,100,1,1,0.2915
10,879,500,7,2,0,200,31,80,1,1,0.2909
9,884,500,7,17,0,200,13,120,1,1,0.2908
6,883,125,5,15,1,200,52,120,1,1,0.2908
8,868,500,8,7,0,200,68,80,1,1,0.2907
10,874,125,7,2,0,200,73,80,1,1,0.2905
8,875,500,7,16,0,200,43,120,1,1,0.2900
8,867,500,8,15,0,200,23,120,1,1,0.2900
11,876,125,5,9,0,200,15,100,1,1,0.2886
11,863,125,5,3,0,200,22,80,1,1,0.2881
10,887,250,7,3,0,200,32,80,1,1,0.2881
7,873,500,6,17,0,200,77,120,1,1,0.2878
10,867,125,5,10,0,200,54,100,1,1,0.2870
8,889,125,5,14,0,200,89,120,1,1,0.2865
9,862,125,8,6,0,200,35,80,1,2,0.2861
7,887,500,6,9,0,200,90,100,1,1,0.2860
7,880,500,5,20,0,200,73,140,1,1,0.2860
10,863,250,8,14,0,200,46,120,1,1,0.2854
11,880,125,5,7,0,200,27,80,1,1,0.2850
9,860,500,7,9,0,200,74,100,1,1,0.2842
8,863,500,7,16,0,200,51,120,1,1,0.2838
7,890,125,5,15,0,200,76,120,1,1,0.2838
9,890,500,7,16,0,200,33,120,1,1,0.2833
9,886,125,8,11,0,200,86,100,1,1,0.2833
8,874,500,7,14,0,200,67,120,1,1,0.2827
8,864,500,8,20,0,200,42,140,1,1,0.2826
7,866,125,7,14,0,200,84,120,1,1,0.2825
10,869,250,5,6,0,200,70,80,1,1,0.2817
6,860,125,7,9,1,200,99,100,1,1,0.2816
8,870,500,6,16,0,200,61,120,1,1,0.2814
6,868,125,7,9,1,200,87,100,1,1,0.2813
7,890,125,8,16,0,200,49,120,1,1,0.2812
9,874,500,6,9,0,200,83,100,1,1,0.2806
8,885,500,7,14,0,200,86,120,1,1,0.2800
9,884,250,6,14,0,200,92,120,1,1,0.2794
10,880,250,7,4,0,200,97,80,1,1,0.2779
11,860,250,8,3,0,200,76,80,1,1,0.2778
8,865,500,6,15,0,200,86,120,1,1,0.2756
11,889,125,6,10,0,200,25,100,1,1,0.2754
10,866,500,7,2,0,200,54,80,1,1,0.2753
10,870,125,7,8,0,200,70,100,1,1,0.2750
10,884,500,6,5,0,200,32,80,1,1,0.2750
6,882,125,6,17,1,200,70,120,1,1,0.2749
10,864,500,7,2,0,200,63,80,1,1,0.2737
8,875,125,6,16,0,200,79,120,1,1,0.2727
9,890,500,7,20,0,200,27,140,1,1,0.2718
11,869,125,5,12,0,200,26,100,1,1,0.2716
9,872,250,8,20,0,200,55,140,1,1,0.2710
11,872,500,7,2,0,200,46,80,1,1,0.2673
10,862,500,6,7,0,200,31,80,1,1,0.2670
7,881,125,5,17,0,200,94,120,1,1,0.2660
11,867,125,7,3,0,200,53,80,1,1,0.2656
11,886,500,5,13,0,200,14,100,1,1,0.2651
11,878,500,5,11,0,200,38,100,1,1,0.2644
6,863,125,6,16,1,200,98,120,1,1,0.2640
10,870,500,8,4,0,200,37,80,1,1,0.2629
11,876,250,6,7,0,200,87,80,1,1,0.2622
10,865,500,5,7,0,200,77,80,1,1,0.2610
